Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,Sto,Sk.F,FiV,TB,Frk,Stl,Blk,Stp,Gul,2m,Rau
Grotta,Jóhann Reynir Gunnlaugsson,2018/19,21,3.5,41.2,0.3,60,2.8,4.3,0,2.1,0.4,0.3,0.3,2.2,0.1,1,0.1
FH,Jóhannes Berg Andrason,2023/24,6,5.5,63.5,0,0,2.8,3.6,0.5,2.3,0.8,0.3,0.3,3.7,0.3,0.7,0
FH,Jóhannes Berg Andrason,2022/23,24,3.7,54,0,0,1.4,2.2,1.2,0.9,0.5,0.2,0.1,2.1,0,0.3,0
Vikingur,Jóhannes Berg Andrason,2021/22,22,4.5,48.3,0.3,75,1.5,2.6,1.4,2.4,0.5,0.6,0.1,4.9,0.1,0.4,0
Stjarnan,Jóhannes Damian Patreksson,2023/24,4,0,0,0,0,0.3,0.3,0,0.3,0.3,0,0,0.5,0,0.3,0
Stjarnan,Jóhannes Damian Patreksson,2022/23,9,0,0,0,0,0,0,0,0.1,0.1,0,0.2,2.8,0,1.1,0
Stjarnan,Jóhannes Damian Patreksson,2021/22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikingur,Jón Hjálmarsson,2023/24,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vikingur,Jón Hjálmarsson,2021/22,15,0.7,52.6,0,0,0.1,0.3,0.2,0.5,0,0,0,0.2,0,0.2,0
Stjarnan,Jón Ásgeir Eyjólfsson,2023/24,6,1.3,57.1,0,0,0,0,0,0.3,0.2,0.5,0.7,3.2,0.2,0.7,0.2
Stjarnan,Jón Ásgeir Eyjólfsson,2021/22,23,0.1,100,0,0,0,0,0,0.1,0,0,0.2,0.4,0,0.1,0
Stjarnan,Jón Ásgeir Eyjólfsson,2020/21,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Fjolnir,Jón Bald Freysson,2019/20,2,0.5,100,0,0,0,0,0,0.5,0,0,0,1,0,0,0
FH,Jón Bjarni Ólafsson,2023/24,6,2.5,53.6,0,0,0.8,0.8,1.2,0.5,0.3,0.2,0.5,1.7,0.3,0.3,0
FH,Jón Bjarni Ólafsson,2022/23,26,2.5,70.3,0,0,0.2,0.2,0.6,1,0.7,0.5,0.9,3.9,0.4,1.1,0.1
FH,Jón Bjarni Ólafsson,2021/22,24,2,66.2,0,0,0.2,0.2,0.6,0.8,0.1,0,0.4,3.3,0.3,1,0.1
FH,Jón Bjarni Ólafsson,2020/21,24,1.5,78.3,0,0,0.2,0.2,0.7,0.9,0.3,0.3,0.4,2.9,0.2,0.7,0
FH,Jón Bjarni Ólafsson,2019/20,17,1.3,59.5,0,0,0,0.1,0.5,0.4,0.7,0.2,0.4,1.8,0.1,0.5,0
FH,Jón Bjarni Ólafsson,2018/19,9,0.1,100,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0
KA,Jón Heiðar Sigurðsson,2021/22,25,1.1,45,0,0,1.4,2.3,0.2,0.8,0.2,0.2,0,0.5,0,0.2,0
KA,Jón Heiðar Sigurðsson,2020/21,24,2,55.2,0,0,1.5,2.1,0.3,1.6,0.2,0,0,0.3,0,0.2,0
KA,Jón Heiðar Sigurðsson,2019/20,20,1.8,61,0,0,1.5,2.2,0.2,1.6,0.4,0.2,0.1,0.4,0,0.2,0
KA,Jón Heiðar Sigurðsson,2018/19,20,1.8,51.4,0.2,80,1.4,2.1,0.4,0.9,0.3,0.1,0,0.6,0,0.3,0
HK,Jón Karl Einarsson,2023/24,6,0.7,66.7,0,0,0.2,0.2,0,0,0,0,0,0.7,0,0,0
Haukar,Jón Karl Einarsson,2021/22,6,1.7,71.4,0,0,0,0,0.3,1,0,0,0,1.2,0,0,0
Haukar,Jón Karl Einarsson,2020/21,16,0.5,53.3,0,0,0.1,0.1,0,0.1,0.2,0.1,0,0.1,0,0,0
Haukar,Jón Karl Einarsson,2019/20,11,0.2,66.7,0,0,0,0,0,0,0.1,0,0,0,0,0,0
Grotta,Jón Ómar Gíslason,2023/24,5,1.2,42.9,0,0,0,0,0,0.4,0.2,0,0.4,1.4,0,0.2,0
Hordur,Jón Ómar Gíslason,2022/23,22,3.6,51,0.3,66.7,1.3,2.2,0.2,2,0.9,1,0.5,2.4,0.1,0.5,0
HK,Júlíus Flosason,2023/24,3,4,54.5,0,0,0.7,1.4,0,0.7,0,0,0,0.3,0.3,0.3,0
HK,Júlíus Flosason,2021/22,9,0.1,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Afturelding,Júlíus Þórir Stefánsson,2019/20,16,1.3,51.3,0,0,0.1,0.2,0,0.4,0.5,0.3,0.1,0.4,0,0.3,0
Afturelding,Júlíus Þórir Stefánsson,2018/19,24,2.5,59.4,0.1,50,0.3,0.4,0.1,0.5,0.3,0.5,0,0.5,0,0.2,0
Selfoss,Karolis Stropus,2022/23,24,1,59,0,0,0.5,0.7,0,0.6,0.3,0.3,0.1,1,0,0.1,0
Selfoss,Karolis Stropus,2021/22,26,1.5,63.9,0,0,0.8,1,0.3,0.4,0.2,0.7,0.2,1,0,0,0
Thor,Karolis Stropus,2020/21,22,3.2,44.4,0,0,3.2,4.8,0.4,2.3,0.3,0.2,0.2,1.2,0.1,0.2,0
Afturelding,Karolis Stropus,2019/20,20,1.7,52.4,0,0,1.9,2.8,0.2,1.1,0.4,0.7,0.4,2.6,0.1,0.2,0
Grotta,Kári Kvaran,2023/24,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Grotta,Kári Benediktsson,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotta,Kári Kvaran,2022/23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBV,Kári Kristján Kristjánsson,2023/24,3,4,75,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0.3
IBV,Kári Kristján Kristjánsson,2022/23,31,4.7,78.6,1.6,78.1,0.1,0.3,1.2,1.4,0.2,0.1,0,0.2,0,0.2,0
IBV,Kári Kristján Kristjánsson,2021/22,32,3.8,76.7,0.7,67.6,0.3,0.3,0.8,1.1,0.3,0,0,0.3,0,0.1,0
IBV,Kári Kristján Kristjánsson,2020/21,25,4.3,76.4,0.6,80,0.2,0.3,1.2,1.4,0.2,0.2,0.3,1.4,0,0.3,0
IBV,Kári Kristján Kristjánsson,2019/20,20,3.2,69.2,1.1,87.5,0.1,0.2,1.3,1.3,0.2,0,0,0.1,0,0.1,0
IBV,Kári Kristján Kristjánsson,2018/19,26,4,75.9,1.1,75.7,0.1,0.3,1.3,0.9,0.2,0.1,0.3,0.6,0,0.3,0
HK,Kári Tómas Hauksson,2023/24,6,2.2,50,0,0,1.7,3.4,0.2,1.3,0.2,0,0,0.5,0,0.2,0
HK,Kári Tómas Hauksson,2021/22,10,0.7,41.2,0.2,50,1.1,2,0.4,0,0.1,0.1,0,0,0,0,0
Fram,Kjartan Þór Júlíusson,2023/24,5,1,62.5,0,0,1,1.8,0.2,0.4,0,0.2,0.2,0.4,0,0,0
Fram,Kjartan Þór Júlíusson,2022/23,22,2,46.9,0,50,1.5,2.3,0.3,1.2,0.2,0.4,0,1.5,0,0.2,0
Fram,Kjartan Þór Júlíusson,2021/22,19,1.2,51.2,0,0,0.8,1.2,0.3,0.7,0.2,0.1,0.1,0.3,0,0.1,0
Fram,Kristinn Hrannar Bjarkason,2021/22,23,1.9,72.9,0,100,0.2,0.3,0.1,0.1,0.3,0.5,0,0.6,0,0,0
Fram,Kristinn Hrannar Bjarkason,2020/21,22,2.2,64,0,0,0.1,0.1,0.2,0.3,0.5,0.5,0,0.2,0,0,0
Fram,Kristinn Hrannar Bjarkason,2019/20,19,1.9,69.8,0,0,0,0,0.2,0.2,0.8,0.2,0,0.3,0.1,0,0
Afturelding,Kristinn Hrannar Bjarkason,2018/19,21,0.7,56,0,0,0.3,0.5,0.1,0.5,0.1,0.1,0,0.1,0,0,0
KA,Kristján  Gunnþórsson,2022/23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor,Kristján  Gunnþórsson,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stjarnan,Kristján Helgi Tómasson,2023/24,4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0
IR,Kristján Orri Jóhannsson,2019/20,20,5.1,66.2,0,0,0.1,0.3,0.1,0.4,0.6,0.9,0,0.8,0.1,0.4,0
IR,Kristján Orri Jóhannsson,2018/19,24,4.1,65.8,0.4,75,0.4,0.6,0.2,0.4,0.8,0.4,0,1.8,0,0.4,0
HK,Kristján Ottó Hjálmsson,2023/24,6,3,56.3,0.5,42.9,0.3,0.6,0.3,2.3,0.5,0.3,0.8,2.2,0,0.5,0
HK,Kristján Ottó Hjálmsson,2021/22,20,3.9,70,0.1,100,0.7,0.9,0.7,1.2,0.5,0.7,0.4,3.4,0.2,1.2,0.1
HK,Kristján Ottó Hjálmsson,2019/20,20,2.8,70.9,0,0,0.6,0.8,0.3,0.7,0.4,1.1,0.4,3.4,0.3,0.9,0.1
Haukar,Kristján Ottó Hjálmsson,2018/19,5,0.2,25,0,0,0.2,0.2,0,0.6,0,0.2,0,0.4,0,0,0
HK,Kristján Pétur Barðason,2023/24,6,2,66.7,0,0,0.2,0.2,0,0.2,0.3,0.2,0,1,0,0,0
HK,Kristján Pétur Barðason,2021/22,11,1.4,57.7,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0.4,0,0,0
HK,Kristján Pétur Barðason,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBV,Kristján Örn Kristjánsson,2019/20,19,6.6,56.1,0,0,2.6,4.2,0.6,2.1,0.3,0.6,0.2,3,0.1,0.5,0
IBV,Kristján Örn Kristjánsson,2018/19,29,4.5,51,0,0,3.3,4.7,0.7,2.2,0.4,0.6,0.2,2.6,0.1,0.6,0
Fram,Kristófer Andri Daðason,2022/23,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Fram,Kristófer Andri Daðason,2021/22,13,0.7,42.9,0,0,0,0.3,0.1,0.7,0,0.1,0,0.7,0,0.2,0
HK,Kristófer Andri Daðason,2019/20,14,1.7,40,0.2,100,0.8,1.1,0.1,1.2,0,0.1,0.1,0.6,0,0.1,0
Fram,Kristófer Dagur Sigurðsson,2022/23,24,1,72.7,0,0,0.1,0.1,0.1,0.1,0.4,0.3,0,0,0,0.1,0
Fram,Kristófer Dagur Sigurðsson,2021/22,19,1.5,65.1,0.4,50,0,0,0.2,0.1,0.4,0.1,0,0.4,0,0.1,0
Fram,Kristófer Dagur Sigurðsson,2020/21,17,1,81,0.1,50,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0
HK,Kristófer Dagur Sigurðsson,2019/20,20,1.6,60.4,0,0,0.1,0.2,0.4,0.2,0.5,0.3,0.1,0.4,0.1,0.1,0
HK,Kristófer Ísak Bárðarson,2023/24,6,2,34.3,0,0,0.8,1.1,0,1.7,0,0.3,0,2.2,0.2,0.5,0
HK,Kristófer Ísak Bárðarson,2021/22,21,0.7,34.1,0,0,0.2,0.3,0,0.3,0,0,0.1,0.5,0,0.2,0
Afturelding,Kristófer Karl Karlsson,2021/22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afturelding,Kristófer Karl Karlsson,2019/20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Afturelding,Kristófer Karl Karlsson,2018/19,3,0.3,50,0,0,0,0,0.3,1,0,0,0,0.3,0,0.3,0
Haukar,Kristófer Máni Jónasson,2023/24,4,1,100,0,0,0,0,0,0,0.3,0.3,0,0.3,0,0.3,0
Haukar,Kristófer Máni Jónasson,2022/23,16,1.1,73.9,0,0,0.1,0.1,0.1,0.3,0.2,0.4,0,0.5,0,0.1,0
Afturelding,Kristófer Máni Jónasson,2021/22,27,0.4,66.7,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0
Haukar,Kristófer Máni Jónasson,2020/21,15,0.3,71.4,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0.2,0,0.1,0
Haukar,Kristófer Máni Jónasson,2019/20,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0
FH,Leonharð Þorgeir Harðarson,2023/24,6,2.5,75,0,0,0,0,0,0.2,0.5,0,0,0.2,0,0.5,0
FH,Leonharð Þorgeir Harðarson,2022/23,21,2.2,53.5,0,0,1.1,1.4,0.5,1.1,0.6,0.5,0,0.2,0,0.1,0
FH,Leonharð Þorgeir Harðarson,2021/22,21,3,59,0,0,1.8,3.2,1.4,1.9,0.6,0.7,0,0.5,0,0.2,0
FH,Leonharð Þorgeir Harðarson,2020/21,24,3,68.9,0,0,0.5,0.8,0.4,0.5,0.4,0.4,0,0.7,0,0.3,0
FH,Leonharð Þorgeir Harðarson,2019/20,16,2.2,74.5,0,0,0.4,0.7,0.4,0.5,0.6,0.4,0,0.8,0,0.5,0
Grotta,Leonharð Þorgeir Harðarson,2018/19,21,2.7,47.9,0,0,0.4,0.6,0.7,0.9,0.4,0.4,0,1,0,0,0
Hordur,Leó Renaud-David,2022/23,8,5,47.6,2.1,81,3.9,5.7,0,4.6,0.9,0.6,0,1.3,0.1,0.3,0.1
Afturelding,Leó Snær Pétursson,2023/24,5,3,71.4,0,0,0,0.4,0,0.6,1.2,0.6,0,0.4,0,0.4,0
Stjarnan,Leó Snær Pétursson,2022/23,13,3.9,69.9,2.1,73,0.2,0.4,0,0.3,0.5,0.1,0,0.5,0,0.1,0
Stjarnan,Leó Snær Pétursson,2021/22,20,5.4,74,3.2,78.8,0.2,0.5,0.3,0.1,0.6,0.4,0,0.2,0,0.1,0
Stjarnan,Leó Snær Pétursson,2020/21,24,3.9,71.5,2.2,79.1,0.3,0.4,0.3,0.3,0.2,0.5,0,0.3,0,0,0
Stjarnan,Leó Snær Pétursson,2019/20,20,5.3,72.4,2.2,86,0.3,0.5,0.4,0.3,0.5,0.6,0,0.6,0,0.1,0
Stjarnan,Leó Snær Pétursson,2018/19,22,3.6,59.4,0.5,66.7,0.3,0.4,0.3,0.6,0.1,0.3,0,0.5,0,0.1,0
KA,Logi Gautason,2022/23,10,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0
Vikingur,Logi Ágústsson,2021/22,13,0.4,55.6,0,0,0.2,0.4,0.2,0.4,0,0,0,0.1,0,0,0
IR,Logi Ágústsson,2020/21,14,0.6,36.4,0,0,0.5,1.1,0.2,0.9,0,0.1,0,0.3,0,0.1,0
Vikingur,Logi Snædal Jónsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBV,Luis Rafael  Da Silva M.M. Guerra,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fram,Luka Vukicevic,2022/23,23,3.7,60.3,0.2,66.7,1.8,2.6,0.8,1.3,0.4,0.5,0.1,0.9,0.1,0.3,0
Grotta,Lúðvík Thorberg Arnkelsson,2022/23,19,2.7,54.3,0.1,100,1.5,2.6,0.2,1.8,0.2,0.4,0,2.1,0.2,0.4,0
Grotta,Lúðvík Thorberg Arnkelsson,2021/22,21,2.1,53,0,0,1.7,2.3,0.3,1,0.3,0.2,0,1.3,0,0.4,0
Grotta,Lúðvík Thorberg Arnkelsson,2020/21,19,1.3,36.4,0,0,0.9,1.4,0.1,1.4,0,0,0,0.2,0,0.2,0
Fram,Lúðvík Thorberg Arnkelsson,2019/20,12,0.5,66.7,0,0,0.3,0.6,0,0.6,0,0,0,0.3,0,0,0
Fram,Lúðvík Thorberg Arnkelsson,2018/19,4,0,0,0,0,0.3,0.6,0,0.3,0,0,0,0,0,0,0
IBV,Magnús Stefánsson,2019/20,8,0.1,25,0,0,0,0,0,0,0.1,0.1,0.5,1.4,0.1,0.1,0
IBV,Magnús Stefánsson,2018/19,27,0.6,76.2,0,0,0.4,0.5,0,0.1,0.2,0.6,1.1,2.4,0,0.3,0
KA,Magnús Dagur Jónatansson,2023/24,5,2.6,68.4,0,0,0.8,1.4,0.8,2.4,0,0.2,0,1.2,0,0.2,0
KA,Magnús Dagur Jónatansson,2022/23,2,0.5,25,0,0,0,0,0,0,0,0,0,0.5,0,0,0
IBV,Magnús Karl Magnússon,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valur,Magnús Óli Magnússon,2023/24,6,4.7,63.6,0.7,80,2.8,4.1,1,1.2,0,0.8,0.2,2.2,0,0.2,0
Valur,Magnús Óli Magnússon,2022/23,16,4,60.4,0.1,100,2.3,2.9,0.7,1.2,0.3,0.4,0.1,2.8,0.1,0.3,0
Valur,Magnús Óli Magnússon,2021/22,26,3.2,60,0,0,2.4,3.3,0.8,1.1,0.3,0.5,0.1,3.1,0.1,0.2,0
Valur,Magnús Óli Magnússon,2020/21,23,3.9,61.4,0,0,2.7,3.7,1.2,1.5,0.5,0.5,0.3,2.5,0,0.3,0
Valur,Magnús Óli Magnússon,2019/20,20,4.7,58.1,0.3,85.7,2.6,3.5,1.6,2.1,0.2,0.6,0.1,2.4,0.2,0.3,0
Valur,Magnús Óli Magnússon,2018/19,20,5.4,62.8,0.7,81.3,2,3.1,0.8,1.4,0.2,0.5,0.4,2.2,0.2,0.4,0
Fram,Magnús Öder Einarsson,2023/24,4,0.5,100,0,0,0.3,0.3,0.3,0,0,0,0,0.8,0,0,0
Fram,Magnús Öder Einarsson,2022/23,10,0.4,57.1,0,0,0.5,0.9,0,0.3,0.1,0.1,0.3,1.2,0,0.3,0
Selfoss,Magnús Öder Einarsson,2021/22,11,0.3,37.5,0,0,0.1,0.1,0.1,0.2,0.4,0,0.1,1.6,0.2,0.6,0
Selfoss,Magnús Öder Einarsson,2020/21,17,0.6,35.7,0,0,0.5,0.7,0.1,0.6,0.2,0.2,0.3,1.8,0,0.5,0
Selfoss,Magnús Öder Einarsson,2019/20,20,2.3,56.8,0,0,1.4,1.9,0.3,1.8,0.2,0.3,0.5,2.5,0.1,0.7,0
Grotta,Magnús Öder Einarsson,2018/19,20,4.3,45.2,0.2,66.7,1.6,2.2,1,2,0.3,0.2,0.2,2.5,0.5,0.6,0.1
Fram,Marko Coric,2023/24,5,3.2,64,0,0,0,0,0.4,0.2,0.6,0.2,0.4,3.6,0.2,0.6,0
Fram,Marko Coric,2022/23,23,3,67.3,0.4,76.9,0.3,0.4,1,0.4,0.4,0.3,0.6,3.3,0.2,0.9,0
IR,Markús Björnsson,2022/23,19,0.3,42.9,0,0,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0,0,0
Fram,Marteinn Sverrir Bjarnason,2020/21,6,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Fram,Matthías Daðason,2020/21,18,1.8,68.8,1.7,73.2,0.2,0.3,0,0,0.2,0.1,0,0.1,0,0,0
Fram,Matthías Daðason,2019/20,17,3.8,68.8,2.3,79.6,0.2,0.3,0.1,0.5,0.5,0.3,0,0.4,0,0.2,0.1
Fram,Matthías Daðason,2018/19,2,1,100,0.5,100,0,0,0,0,0,0,0,0,0,0.5,0
Hordur,Mikel Amilibia Aristi,2022/23,16,3.3,60.5,0,0,3.3,5.2,0.4,2,0.3,0.3,0.1,0.3,0,0,0
IR,Nathan Doku Asare,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hordur,Noah Virgil Bardou,2022/23,5,2.8,41.2,0,0,1.2,3,0.6,0.8,0.4,0.6,0,2.4,0,1,0
Selfoss,Nökkvi Dan Elliðason,2020/21,21,1.9,53.3,0,0,1.5,1.9,0.5,1.2,0.3,0.2,0,1.4,0,0.2,0
Selfoss,Nökkvi Dan Elliðason,2019/20,6,1.3,44.4,0,0,1.7,2.2,0.7,1.3,0.2,0.2,0.2,1.5,0,0.5,0
Selfoss,Nökkvi Dan Elliðason,2018/19,18,2.3,62.7,0.2,75,1.2,1.8,0.2,0.6,0.3,0.4,0.1,2.2,0.1,0.3,0
IBV,Nökkvi Snær Óðinsson,2023/24,5,0.2,25,0,0,0.2,0.2,0.2,0.2,0,0.6,0,0,0,0,0
IBV,Nökkvi Snær Óðinsson,2022/23,21,1.4,66.7,0,0,0,0,0,0.2,0.2,0.3,0,0.3,0,0,0
IBV,Nökkvi Snær Óðinsson,2021/22,28,0.7,51.3,0,0,0,0,0,0.1,0.3,0.4,0,0.3,0,0,0
IBV,Nökkvi Snær Óðinsson,2020/21,19,0.1,100,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Haukar,Orri Freyr Þorkelsson,2020/21,25,5.8,82.4,2.4,81.1,0.1,0.2,0.1,0.6,0.5,0.6,0,0.5,0,0.3,0
Haukar,Orri Freyr Þorkelsson,2019/20,7,5.1,81.8,2,93.3,0.1,0.4,0,0.9,0.3,0,0,0.6,0,0.3,0
Haukar,Orri Freyr Þorkelsson,2018/19,34,3.4,68.4,0.9,66.7,0.2,0.2,0.1,0.3,0.6,0.3,0,0.6,0,0.3,0
KA,Ott Varik,2023/24,5,5.2,86.7,0.4,100,0.6,0.8,1,1.6,1.2,0.4,0,0,0.2,0.4,0
KA,Óðinn Þór Ríkharðsson,2021/22,24,7.4,73.6,2.5,83.3,0.3,0.4,0.5,0.7,1,0.8,0,1.5,0.1,0.1,0
KA,Ólafur Gústafsson,2023/24,5,1.4,38.9,0,0,1,1.4,0,0.4,0,0.6,1.6,2,0.4,0.8,0
KA,Ólafur Gústafsson,2022/23,9,5.3,52.7,0,0,4.3,5.1,0.1,2.7,0.2,0.1,1.2,3,0.2,1.1,0
KA,Ólafur Gústafsson,2021/22,24,3.3,55.9,0,0,2.2,3.4,0.4,2,0.2,0.3,0.4,2.5,0.1,0.9,0
IR,Ólafur  Malquist,2020/21,13,0.8,78.6,0,0,0.2,0.2,0.2,0.2,0.2,0,0.1,0.5,0.2,0.4,0
KA,Ólafur Gústafsson,2020/21,16,2,50.8,0,0,0.9,1.4,0.1,1.3,0.2,0.1,0.9,1.8,0.3,0.8,0.1
Stjarnan,Ólafur Bjarki Ragnarsson,2020/21,11,2,48.9,0,0,2.3,3.5,0.2,0.9,0.1,0.1,0.2,1.1,0,0.2,0
Stjarnan,Ólafur Bjarki Ragnarsson,2019/20,16,3.4,59.3,0,0,1.5,2.4,0.4,1.2,0.1,0.2,0.1,0.7,0,0.2,0
Grotta,Ólafur Brim Stefánsson,2023/24,4,2,50,0,0,1.3,1.8,0.3,0.8,0.3,0.3,0.8,1.5,0.3,0.8,0
Fram,Ólafur Brim Stefánsson,2022/23,24,1.8,49.4,0,0,0.6,1.1,0.3,0.3,0.3,0.6,0.4,2.7,0,0.3,0
Grotta,Ólafur Brim Stefánsson,2021/22,22,4.2,54.4,0,0,1.5,2.4,0.7,1.4,0.3,0.9,0.1,3.8,0.1,0.6,0
Grotta,Ólafur Brim Stefánsson,2020/21,22,2.1,45.6,0,0,1,1.5,0.5,1,0,0.8,0.5,2.5,0.2,0.4,0
Vikingur,Ólafur Guðni Eiríksson,2021/22,18,0.8,62.5,0.2,66.7,0,0,0.1,0.1,0.1,0,0.1,0.8,0,0.3,0
IR,Ólafur Haukur Matthíasson,2020/21,22,2.1,62.7,0.1,50,0.1,0.1,0.1,0.1,0.2,0.1,0,0.5,0,0,0
IR,Ólafur Haukur Matthíasson,2019/20,20,0.2,50,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0,0.1,0
IR,Ólafur Haukur Matthíasson,2018/19,12,0.2,33.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Fram,Ólafur Jóhann Magnússon,2021/22,19,1.4,66.7,0,0,0.1,0.2,0.1,0.2,0.5,0.3,0.1,0.5,0,0.2,0
Fram,Ólafur Jóhann Magnússon,2020/21,8,2.3,81.8,0.3,66.7,0.1,0.1,0.1,0.1,0.3,0.4,0,0.5,0,0.3,0
Fram,Ólafur Jóhann Magnússon,2019/20,5,0.6,42.9,0,0,0,0,0,0,0.2,0,0,0,0,0,0
Haukar,Ólafur Ægir Ólafsson,2023/24,5,2,47.6,0,0,1.4,1.4,0.2,0.8,0.4,0.6,0,1.4,0,0.6,0
Haukar,Ólafur Ægir Ólafsson,2022/23,32,2.7,58.4,0,0,1.8,2.6,0.2,1.3,0.5,0.3,0.2,2.5,0.2,0.4,0
Haukar,Ólafur Ægir Ólafsson,2021/22,24,3,59.5,0,0,2.5,3,0.5,1.8,0.8,0.8,0.1,2.7,0.1,0.5,0
Haukar,Ólafur Ægir Ólafsson,2020/21,26,2.6,63,0.1,66.7,1.7,2.1,0.5,1.5,0.3,0.3,0.2,1.9,0.1,0.1,0
Haukar,Ólafur Ægir Ólafsson,2019/20,19,2.9,51.9,1.1,71.4,1.6,2.2,0.3,1.5,0.3,0.2,0.1,1.6,0,0.4,0
Hordur,Óli Björn Vilhjálmsson,2022/23,20,1.2,46.9,0.6,57.9,0.2,0.2,0,0.3,0.3,0.1,0,0.3,0,0.2,0
Grotta,Óliver Magnússon,2021/22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBV,Óliver Daðason,2020/21,11,0.2,66.7,0,0,0.2,0.3,0,0.2,0,0,0,0,0,0,0
Grotta,Óliver Magnússon,2020/21,11,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
Stjarnan,Óliver Magnússon,2019/20,4,0.5,100,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0,0
IBV,Óliver Daðason,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FH,Ómar Darri Sigurgeirsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KA,Patrekur Stefánsson,2023/24,5,1,50,0,0,2.4,2.6,0,0.8,0.2,0,0,0.8,0.2,0,0
KA,Patrekur Stefánsson,2022/23,18,2,54.5,0,0,1.7,2.4,0.2,2.4,0.5,0.3,0.1,1.7,0.1,0.3,0
KA,Patrekur Stefánsson,2021/22,25,3.1,55.4,0,0,2.8,4.2,0.4,2.2,0.4,0.4,0,1.4,0.1,0.4,0
KA,Patrekur Stefánsson,2020/21,23,3,50,0.1,100,2.8,4,0.4,2.3,0.3,0.1,0,1.9,0.2,0.3,0
KA,Patrekur Stefánsson,2019/20,20,3.7,46.2,0,0,3.1,4.1,0.4,2.9,0.3,0.4,0,1.4,0.1,0.5,0
Akureyri,Patrekur Stefánsson,2018/19,20,3.1,48.4,0,0,1.4,1.5,0.3,1.8,0.5,0.5,0.1,1.5,0.1,0.4,0
Selfoss,Patrekur Þór Öfjörð,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hordur,Patrick Bergmann Kaltoft,2022/23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haukar,Páll Þór Kolbeins,2023/24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haukar,Páll Þór Kolbeins,2022/23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HK,Pálmi Fannar Sigurðsson,2023/24,6,0.7,50,0,0,0,0.2,0,0.2,0.8,0.3,0,5.7,0.3,0.7,0
HK,Pálmi Fannar Sigurðsson,2021/22,22,1,42.9,0,0,0.3,0.5,0,0.8,0.1,0.5,0.1,5.8,0.3,0.8,0
HK,Pálmi Fannar Sigurðsson,2019/20,20,0.8,59.3,0,0,0.6,0.8,0.1,0.4,0.3,0.4,0.2,3,0.2,0.5,0
Afturelding,Pétur  Júnísson,2022/23,18,0.5,75,0,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0,0.1,0
Vikingur,Pétur  Júnísson,2021/22,6,1.7,66.7,0,0,0,0.2,0.3,0.3,0.2,0,0.7,0.5,0,0.5,0
Afturelding,Pétur  Júnísson,2018/19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stjarnan,Pétur Árni Hauksson,2023/24,5,3.8,73.1,0,0,1.2,2.6,1,2.6,0.2,0,0,4.4,0,1,0.2
