Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
Stjarnan,Hanna Guðrún Stefánsdóttir,2020/21,12,2.1,61,0,0,0,0.1,0.2,50,0,0.3,0.33,0.67,0.3,0.8,0,1.1,0,0.1,0,5.7
Stjarnan,Hanna Guðrún Stefánsdóttir,2019/20,12,3.5,66.7,1.1,76.5,0.1,0.3,0.6,42.9,0,0.6,0.43,1,0,1,0,1.7,0,0.2,0,6.3
Stjarnan,Hanna Guðrún Stefánsdóttir,2018/19,18,2.4,62.9,0.4,80,0.1,0.1,0.4,25,0.1,0.5,0.22,0.89,0.2,0.7,0.2,1.7,0.1,0.1,0,6
Stjarnan,Hanna Guðrún Stefánsdóttir,2017/18,11,3,57.9,1.5,81,0.3,1.6,2.3,69.2,0.3,1.8,0.9,1.3,0.4,0.8,0.5,2.1,0.2,0.3,0,6.4
Fjolnir,Hanna Hrund Sigurðardóttir,2017/18,3,1,21.4,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,4.7
Haukar,Hanna Jakobsdóttir Dalsgarð,2020/21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IR,Hanna Karen Ólafsdóttir,2023/24,23,2.3,65.1,0,0,0.3,0,0,0,0,0.4,0,0.11,0.4,0.3,0,1.1,0,0.3,0,5.7
Valur,Hanna Karen Ólafsdóttir,2022/23,9,0.1,33.3,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0,5
Valur,Hanna Karen Ólafsdóttir,2021/22,28,0.6,51.4,0,0,0.1,0,0,0,0,0.1,0,0,0.1,0.1,0,0.4,0,0,0,5.2
Valur,Hanna Karen Ólafsdóttir,2020/21,14,0.4,41.7,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0.4,0,0,0,5.1
Valur,Hanna Karen Ólafsdóttir,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Fram,Harpa María Friðgeirsdóttir,2023/24,24,3.6,64.2,0,0,0.5,0.6,0.8,77.8,0,0.6,0.93,1.2,0.4,1,0,0.5,0,0,0,6.4
Fram,Harpa María Friðgeirsdóttir,2022/23,22,0.9,60.6,0,0,0.1,0.4,0.4,88.9,0,0.3,1.14,1.29,0.2,0.5,0,0.7,0,0.1,0,5.4
Fram,Harpa María Friðgeirsdóttir,2021/22,28,1.5,60,0,0,0.1,0.2,0.3,75,0,0.2,1,1.33,0.5,0,0,0.4,0,0,0,5.5
Fram,Harpa María Friðgeirsdóttir,2020/21,12,0.7,80,0,0,0.1,0.1,0.1,100,0.1,0,0,0,0.3,0,0,0.3,0,0.1,0,5.3
Fram,Harpa María Friðgeirsdóttir,2019/20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5
Fram,Harpa María Friðgeirsdóttir,2018/19,19,0.7,70,0,0,0.1,0.1,0.2,50,0,0.2,0.33,0.67,0.1,0.1,0,0.1,0,0,0,5.3
Fram,Harpa María Friðgeirsdóttir,2017/18,3,2,85.7,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,1,0.7,0,0,5.5
IBV,Harpa Valey Gylfadóttir,2022/23,25,2.8,68.3,0,0,0.6,0.3,0.4,72.7,0,0.7,0.44,0.61,0.7,0.8,0,0.4,0,0.1,0,6.1
IBV,Harpa Valey Gylfadóttir,2021/22,27,4.6,64.4,0,0,0.7,0.4,0.6,62.5,0.1,1.1,0.32,0.52,0.6,0.9,0.1,1,0,0.2,0,6.6
IBV,Harpa Valey Gylfadóttir,2020/21,19,2.3,63.8,0,0,0.3,0.4,0.5,87.5,0,0.7,0.5,0.57,0.5,1.5,0,2.3,0.2,0.3,0,6.1
IBV,Harpa Valey Gylfadóttir,2019/20,18,1.2,50,0,0,0.4,0.4,0.6,70,0.1,1.1,0.35,0.5,0.1,0.6,0,2.5,0,0.4,0,5.6
IBV,Harpa Valey Gylfadóttir,2018/19,24,0.7,59.3,0,100,0.1,0.1,0.1,75,0.1,0.3,0.43,0.57,0.1,0.3,0.1,0.3,0,0.1,0,5.3
IBV,Harpa Valey Gylfadóttir,2017/18,5,0.8,66.7,0,0,0.2,0.2,0.2,100,0,0,0,0,0,0.6,0,0.2,0,0.2,0,5.4
Stjarnan,Heiðdís Emma Johnsen,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FH,Heiðdís Rún Guðmundsdóttir,2020/21,11,0.2,33.3,0,0,0,0.2,0.5,40,0,0.8,0.22,0.56,0.3,0,0.1,0.9,0,0.1,0,5.1
HK,Heiðrún Berg Sverrisdóttir,2020/21,14,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,4.9
Valur,Heiðrún Berg Sverrisdóttir,2019/20,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,5
Valur,Heiðrún Berg Sverrisdóttir,2018/19,1,1,33.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.1
Stjarnan,Hekla Rán Hilmisdóttir,2023/24,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,5
Stjarnan,Hekla Rán Hilmisdóttir,2022/23,9,0,0,0,0,0,0.2,0.2,100,0,0.1,2,2,0,0,0,0.1,0,0,0,5
Fram,Hekla Rún Ámundadóttir,2022/23,16,1.3,64.5,0,0,0.2,0.9,1.4,63.6,0,1,0.88,1.38,0.3,0.1,0.1,1.9,0.1,0.1,0,5.7
Haukar,Hekla Rún Ámundadóttir,2021/22,3,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,4.8
Haukar,Hekla Rún Ámundadóttir,2020/21,16,1.6,54.3,0,0,0.8,0.9,1.2,75,0,1.3,0.71,0.95,0.5,0.3,0.1,2.1,0,0.1,0.1,5.8
Haukar,Hekla Rún Ámundadóttir,2019/20,13,1.2,55.2,0,0,0.4,0.1,0.3,25,0.2,1.1,0.07,0.29,0.3,0.2,0,1,0,0.3,0,5.3
Haukar,Hekla Rún Ámundadóttir,2018/19,24,2.6,60,0,0,0.6,0.9,1.3,67.7,0,1,0.84,1.24,0.4,0.5,0.1,2.2,0,0.2,0,6.2
Haukar,Hekla Rún Ámundadóttir,2017/18,9,1.6,58.3,0,0,0.1,1.2,2,61.1,0,1.4,0.85,1.38,0.4,0.3,0.1,2.9,0.1,0.2,0,5.9
Haukar,Helena Ósk Krisjánsdóttir,2020/21,3,1,60,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0,5.3
Haukar,Helena Ósk Krisjánsdóttir,2019/20,18,0.5,47.4,0,0,0.1,0.1,0.1,100,0.1,0.5,0.11,0.11,0.3,0.2,0,0.8,0.1,0.1,0,5.2
HK,Helena Ósk Krisjánsdóttir,2018/19,17,0.6,52.4,0,0,0,0.1,0.2,50,0,0.2,0.33,0.67,0,0.1,0.1,0.3,0,0.1,0,5.2
Fjolnir,Helena Ósk Krisjánsdóttir,2017/18,20,1.8,48,0,0,0.3,0.2,0.3,75,0,0.9,0.17,0.22,0.5,0.4,0.1,1.1,0.1,0,0,5.2
Stjarnan,Helena Rut Örvarsdóttir,2023/24,22,5.9,45.9,0.5,83.3,0.6,1.7,2.6,66.7,0.6,2.2,0.78,1.16,0.5,0.6,1,4.6,0.2,0.4,0,7
Stjarnan,Helena Rut Örvarsdóttir,2022/23,28,6.1,50.7,0,0,0.4,2,2.9,69.5,0.5,3.1,0.66,0.95,0.8,0.6,1.5,4.6,0.2,0.7,0,7.3
Stjarnan,Helena Rut Örvarsdóttir,2021/22,24,4.6,46.6,0,0,0.7,2,3,67.1,0.8,2.3,0.91,1.35,0.4,0.8,1.1,3.1,0.2,0.4,0,6.9
Stjarnan,Helena Rut Örvarsdóttir,2020/21,16,6,49.2,0,0,0.4,1.1,2,54.5,0.8,2.3,0.49,0.89,0.3,0.6,0.8,5.3,0.3,0.6,0,7.1
Grotta,Helga Guðrún Sigurðardóttir,2017/18,2,0.5,100,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,5.2
IBV,Helga Margrét Thorlacius,2023/24,10,0.1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Helga María Viðarsdóttir,2019/20,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,4.9
KA/Thor,Helga María Viðarsdóttir,2018/19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Hera Huld Gunnlaugsdóttir,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Herdís Eiríksdóttir,2022/23,4,0.3,100,0.3,100,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,5.1
HK,Herdís Freyja Friðriksdóttir,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Hildigunnur Einarsdóttir,2023/24,26,2.9,73.1,0,0,0.9,0.3,0.5,58.3,0,0.7,0.39,0.67,0.2,0.5,1.3,2.3,0.1,0.3,0,6.5
Valur,Hildigunnur Einarsdóttir,2022/23,26,2,66.2,0,0,0.8,0.2,0.2,100,0,0.7,0.35,0.35,0.2,0.5,1,2.7,0.2,0.2,0,6.1
Valur,Hildigunnur Einarsdóttir,2021/22,28,2.7,76.5,0,50,1,0.3,0.4,80,0,0.8,0.35,0.43,0.1,0.5,1.1,3.3,0.1,0.3,0,6.5
Valur,Hildur Björnsdóttir,2023/24,23,0.6,65,0,0,0.2,0.1,0.2,50,0,0.2,0.6,1.2,0.1,0.2,0.4,1.8,0.1,0.1,0,5.5
Valur,Hildur Björnsdóttir,2022/23,26,1,77.1,0,0,0.2,0,0,0,0,0.5,0,0,0.1,0.4,0.8,2.2,0,0.2,0,5.6
Fram,Hildur Þorgeirsdóttir,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Hildur Þorgeirsdóttir,2021/22,28,2.5,39.4,0.2,75,0.3,3.5,5.9,59.4,0.6,2.4,1.48,2.5,0.9,0.2,0.1,2.5,0.1,0.1,0,6.5
Valur,Hildur Björnsdóttir,2021/22,26,0.7,60,0,0,0.5,0,0,0,0,0.3,0.14,0.29,0.2,0,0.9,2.2,0.2,0.1,0,5.6
Valur,Hildur Sigurðardóttir,2021/22,3,1.3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,5.4
Fram,Hildur Þorgeirsdóttir,2020/21,11,1.7,36.5,0.1,100,0.1,3.2,4.2,76.1,0.5,2.5,1.25,1.64,0.5,0.5,0.2,1.6,0.1,0.1,0,6
Valur,Hildur Björnsdóttir,2020/21,3,1,75,0,0,0,0,0,0,0,0.3,0,0,0.3,0.7,0.7,2.3,0,0.3,0,5.7
Stjarnan,Hildur Guðjónsdóttir,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Hildur Guðjónsdóttir,2019/20,15,0.6,31,0.1,66.7,0,0.2,0.3,75,0.1,0.2,1,1.33,0,0.1,0,0.8,0,0,0,5.1
Fram,Hildur Þorgeirsdóttir,2019/20,18,2.2,47.1,0,0,0.2,4.5,6.1,73.6,0.8,2.6,1.76,2.39,0.3,0.6,0.7,1.9,0,0.1,0,6.8
Valur,Hildur Björnsdóttir,2019/20,18,2,78.3,0,0,1,0.4,0.5,80,0,0.6,0.73,0.91,0.2,0.3,1.1,3.4,0.2,0.3,0,6.3
Fram,Hildur Þorgeirsdóttir,2018/19,27,2.4,46.4,0,0,0.1,3.7,5.4,68.7,0.6,2,1.91,2.77,0.2,0.4,0.3,2,0,0.1,0,6.6
Valur,Hildur Björnsdóttir,2018/19,22,0.9,86.4,0,0,0.2,0,0,0,0,0.1,0,0.5,0,0,0.2,1.1,0,0.1,0,5.4
Stjarnan,Hildur Guðjónsdóttir,2018/19,6,0.2,100,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5
Fram,Hildur Þorgeirsdóttir,2017/18,15,3.6,49.5,0.1,100,0.3,3.5,5.4,65,0.3,2.3,1.53,2.35,0.5,0.5,0.9,1.5,0.1,0.1,0,6.9
Afturelding,Hildur Lilja  Jónsdóttir,2023/24,21,4.8,46.9,0.9,67.9,0.2,2.2,3.4,64.4,0.2,2.3,0.98,1.52,0.6,0.9,0.2,1.6,0,0.2,0,6.5
KA/Thor,Hildur Lilja  Jónsdóttir,2022/23,24,2.4,38.8,0,0,0.1,1,1.7,61,0.3,1.3,0.83,1.37,0.5,0.4,0,0.7,0,0.1,0,5.6
KA/Thor,Hildur Lilja  Jónsdóttir,2021/22,25,0.7,48.6,0,50,0,0.2,0.5,46.2,0.1,0.1,3,6.5,0.1,0,0,0.2,0,0,0,5.2
KA/Thor,Hildur Lilja  Jónsdóttir,2020/21,12,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Hildur Magnea Valgeirsdóttir,2023/24,19,0.3,55.6,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.2,0,0,0,5.1
KA/Thor,Hildur Marín Andrésdóttir,2022/23,6,0.2,100,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0.2,0,0,0,5
IBV,Hrafnhildur Hanna Þrastardóttir,2023/24,5,2.6,65,2.4,70.6,0,0,0.2,0,0,0.8,0,0.25,0,0,0,0,0,0,0,5.6
IBV,Hrafnhildur Hanna Þrastardóttir,2022/23,29,8,53.8,2.3,79.8,0.6,3.2,4.9,64.8,1,2.5,1.26,1.95,0.9,0.4,0.2,3.1,0.1,0.1,0,8
IBV,Hrafnhildur Hanna Þrastardóttir,2021/22,17,4.7,46.2,1.6,84.8,0.5,2.4,3.9,61.5,0.8,2.5,0.93,1.51,0.3,0.6,0,0.1,0,0,0,6.5
IBV,Hrafnhildur Hanna Þrastardóttir,2020/21,18,5,44.3,0.1,100,0.1,1.9,3,64.2,0.6,2.6,0.72,1.13,0.6,1.1,0.3,2.6,0,0.1,0,6.6
Selfoss,Hrafnhildur Hanna Þrastardóttir,2018/19,14,7.2,52.3,1.7,70.6,0.2,2.7,4.1,66.7,0.9,1.8,1.52,2.28,0.2,0.3,0.4,2.1,0.1,0.1,0,7.4
Selfoss,Hrafnhildur Hanna Þrastardóttir,2017/18,2,4,38.1,0,0,0,2,2,100,0,0.5,4,4,0.5,1,0,1,0.5,0,0,6.1
Afturelding,Hrafnhildur Hólm Guðnadóttir,2023/24,18,1,54.5,0,0,0.1,0.4,0.6,66.7,0.1,0.8,0.53,0.8,0,0.1,0,0.9,0.1,0.2,0,5.3
Afturelding,Hrafnhildur Hólm Guðnadóttir,2021/22,17,1.3,44.9,0.3,71.4,0.4,0.6,1.1,55,0.2,0.6,1.1,2,0.1,0.1,0.1,0.6,0,0.1,0,5.5
KA/Thor,Hrafnhildur Irma Jónsdóttir,2022/23,10,0.3,33.3,0,0,0,0.1,0.3,33.3,0,0.7,0.14,0.43,0,0,0,0.1,0,0,0,4.9
KA/Thor,Hulda Bryndís Tryggvadóttir,2023/24,1,0,0,0,0,0,0,1,0,2,2,0,0.5,0,0,1,1,0,0,0,5.2
KA/Thor,Hulda Bryndís Tryggvadóttir,2022/23,2,1.5,42.9,0,0,0.5,2.5,3,83.3,2.5,3.5,0.71,0.86,0,0,0,0,0,0,0,5.8
KA/Thor,Hulda Bryndís Tryggvadóttir,2021/22,23,1.7,52.1,0,0,0.6,2.6,4.4,59.4,0.5,2,1.3,2.2,0.3,0.4,0,2,0.1,0.3,0,6.3
KA/Thor,Hulda Bryndís Tryggvadóttir,2020/21,18,2.6,52.3,0,0,0.9,2.2,3.3,67.2,0.5,2.1,1.05,1.57,0.2,0.5,0.3,3.1,0.1,0.2,0,6.6
KA/Thor,Hulda Bryndís Tryggvadóttir,2019/20,15,1.9,46,0,0,0.6,2.5,3.6,69.1,0.5,1.4,1.81,2.62,0.4,1.3,0.1,3.3,0.2,0.1,0,6.6
KA/Thor,Hulda Bryndís Tryggvadóttir,2018/19,21,2.4,46.4,0,0,0.4,2.7,3.7,72.2,0.2,2.6,1.04,1.44,0.4,0.7,0.2,2.3,0,0.2,0,6.3
Selfoss,Hulda Dís Þrastardóttir,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Hulda Dís Þrastardóttir,2021/22,27,0.4,47.8,0,0,0,0.4,0.5,73.3,0.1,0.3,1.57,2.14,0.1,0.4,0.2,2,0.1,0.2,0,5.4
Valur,Hulda Dís Þrastardóttir,2020/21,20,0.7,58.3,0,0,0.1,0.2,0.3,80,0,0.3,0.8,1,0.4,0.5,0.7,4.5,0.2,0.4,0,5.8
Selfoss,Hulda Dís Þrastardóttir,2018/19,21,1.6,37.9,0.2,62.5,0.1,1.3,1.8,71.1,0.1,1.5,0.87,1.23,0.2,0.7,0.3,2.9,0,0.3,0,5.7
Selfoss,Hulda Dís Þrastardóttir,2017/18,4,1.3,22.7,0,0,0.3,2,3.8,53.3,0.8,2.5,0.8,1.5,0.8,0.3,0.5,5.5,0.5,0.5,0,6
Selfoss,Hulda Hrönn Bragadóttir,2022/23,21,1,38.2,0,0,0.1,0.2,0.3,57.1,0,0.7,0.29,0.5,0.1,0.2,0,0.5,0,0,0,5.2
KA/Thor,Ida Margrethe Hoberg,2022/23,12,4.8,46,0,0,0.5,1.1,1.9,56.5,0.7,3.4,0.32,0.56,0.3,0.6,0.3,4.6,0,0.6,0.1,6.4
Haukar,Inga Dís Jóhannsdóttir,2023/24,29,4.1,55,0,0,0.5,3.1,4.7,65.4,0.4,2.7,1.14,1.74,0.5,0.5,0.2,3.3,0.1,0.2,0,7
HK,Inga Dís Jóhannsdóttir,2022/23,19,2.7,38.6,0.2,75,0.4,1.4,2.1,65.9,0.1,1.9,0.73,1.11,0.3,0.5,0.4,1.8,0.2,0.4,0,5.8
HK,Inga Dís Jóhannsdóttir,2021/22,9,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Inga Sól Björnsdóttir,2022/23,8,0.6,55.6,0,0,0,0,0.3,0,0,0.3,0,1,0.4,0.4,0.1,1.8,0,0.4,0,5.4
Haukar,Ingeboerg Furunes,2023/24,2,3,54.5,0,0,2,2.5,4,62.5,0,3.5,0.71,1.14,0.5,0.5,0,2,0,0.5,0,6.7
IBV,Ingibjørg Olsen,2022/23,28,0.8,45.7,0,0,0.1,0.1,0.1,66.7,0,0.1,0.67,1,0.2,0.4,0,0.2,0,0,0,5.2
KA/Thor,Isabella Fraga,2023/24,15,3.8,67.9,1.3,86.4,0.9,0.7,1.4,52.4,0.1,1.9,0.39,0.75,0.3,0.2,0.1,1.5,0.1,0.3,0,6.4
Stjarnan,Ivana Jorna Meincke,2023/24,23,0.9,64.5,0,0,0.3,0.1,0.1,100,0,0.2,0.4,0.4,0.1,0,0,0.1,0,0,0,5.3
Stjarnan,Ída Bjarklind Magnúsdóttir,2020/21,16,0.4,29.2,0,0,0,0.1,0.2,66.7,0,0.3,0.5,0.75,0.1,0.1,0.1,0.7,0,0.3,0,5
Selfoss,Ída Bjarklind Magnúsdóttir,2018/19,19,1.3,36.4,0.1,100,0.2,0.8,1.2,65.2,0.1,2.2,0.37,0.56,0.1,0.3,0.2,1.4,0.2,0.2,0,5.2
Selfoss,Ída Bjarklind Magnúsdóttir,2017/18,4,1,30.8,0,0,0,0.8,0.8,100,0,1,0.75,0.75,0.3,0.5,0.8,1.5,0,0.5,0,5.2
Valur,Ída Margrét Stefánsdóttir,2021/22,18,0.2,26.7,0,0,0,0.1,0.3,33.3,0.1,0.2,0.5,1.5,0,0.2,0.3,0.7,0.1,0.1,0,5.1
Valur,Ída Margrét Stefánsdóttir,2020/21,16,0.3,62.5,0,0,0,0.1,0.1,100,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,5.1
Valur,Ída Margrét Stefánsdóttir,2019/20,9,0.1,16.7,0,0,0,0.2,0.2,100,0,0.1,2,2,0,0.2,0.2,0.7,0,0.2,0,5.1
Valur,Ída Margrét Stefánsdóttir,2018/19,7,0.1,25,0,0,0,0.3,0.3,100,0.1,0.1,2,2,0,0,0,0.4,0,0.1,0,5.1
Fram,Íris Anna Gísladóttir,2023/24,20,0.4,53.8,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0,5.1
Valur,Íris Ásta Pétursdóttir,2021/22,9,1.1,62.5,0,0,0,0.3,0.3,100,0.2,0.6,0.6,0.6,0.3,0,0,0.9,0,0,0,5.4
Valur,Íris Ásta Pétursdóttir,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Íris Ásta Pétursdóttir,2019/20,7,2,70,0,0,0.3,0,0,0,0,0.4,0,0,0.3,0.3,0,0.3,0,0.1,0,5.6
Valur,Íris Ásta Pétursdóttir,2018/19,27,3,66.1,0,0,0.3,0.1,0.1,100,0,0.8,0.14,0.14,0.3,0.1,0,0.7,0,0.1,0,5.9
Afturelding,Íris Kristín Smith,2023/24,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Afturelding,Íris Kristín Smith,2019/20,9,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.3,0.1,0,0.2,0,0,0,5
Afturelding,Ísabella Sól Huginsdóttir,2023/24,7,0.1,50,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,5.1
HK,Jóhanna Lind Jónasdóttir,2022/23,20,0.9,51.4,0,0,0.1,0,0,0,0,0.3,0,0,0,0.2,0,0.4,0,0.1,0,5.2
HK,Jóhanna Lind Jónasdóttir,2021/22,5,1.2,54.5,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0.2,0.2,0,0,5.2
HK,Jóhanna Margrét Sigurðardóttir,2021/22,21,6,52.5,2.6,76.4,1.2,2.9,4.1,70.9,0.5,4,0.73,1.02,0.4,0.9,0.3,3.6,0,0.1,0,7.3
HK,Jóhanna Margrét Sigurðardóttir,2020/21,9,3.8,72.3,2.7,82.8,0.4,0.4,0.5,80,0,0.8,0.57,0.71,0,0.2,0,0.9,0,0.2,0,6.3
HK,Jóhanna Margrét Sigurðardóttir,2019/20,14,5.5,64.7,1.6,78.6,0.8,1.9,2.5,75,0,2.3,0.84,1.13,0.1,0.8,0.4,2.5,0,0,0,7.3
Fram,Jónína Hlín Hansdóttir,2021/22,28,0.9,80,0,0,0.4,0.1,0.2,50,0.1,0.5,0.27,0.53,0.2,0.1,0.4,1.8,0,0.2,0,5.5
Fram,Jónína Hlín Hansdóttir,2020/21,15,0.7,83.3,0,0,0.5,0.1,0.1,100,0,0.3,0.25,0.25,0.4,0.3,1.4,1.7,0.1,0.3,0.1,5.6
Fram,Jónína Hlín Hansdóttir,2019/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Fram,Jónína Hlín Hansdóttir,2018/19,5,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5.1
Fram,Jónína Hlín Hansdóttir,2017/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Júlía  Björnsdóttir,2022/23,23,2,63.4,0,0,1.2,0.3,0.4,80,0.1,0.8,0.42,0.53,0.3,0.4,0.2,1.7,0.2,0.2,0,6
KA/Thor,Júlía  Björnsdóttir,2021/22,16,0.1,66.7,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,5.1
KA/Thor,Júlía  Björnsdóttir,2020/21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,5
Fram,Karen Knútsdóttir,2021/22,27,5.4,62.6,1.9,86.7,1.1,4.4,6.4,68.2,0.5,2.5,1.74,2.54,0.6,1.1,0.1,0.6,0,0,0,7.8
HK,Karen Kristinsdóttir,2021/22,10,0.9,60,0,0,0,0,0,0,0,0.2,0,0,0,0.3,0,0.2,0,0.1,0,5.3
Fram,Karen Knútsdóttir,2020/21,13,2.5,59.3,0.2,75,0.7,3.1,4.3,72.7,0.5,2.4,1.29,1.77,0.2,0.2,0.2,0.3,0,0.2,0,6.4
HK,Karen Kristinsdóttir,2020/21,14,0.1,33.3,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.3,0,0,0,5
Fram,Karen Knútsdóttir,2019/20,17,4.3,61.3,1.2,87.5,0.8,3.5,5.4,64.5,0.8,2,1.76,2.74,0.4,0.6,0,1.2,0,0.1,0,7.4
HK,Karen Kristinsdóttir,2019/20,6,0.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Karen Knútsdóttir,2018/19,23,4,64.1,0.2,71.4,1,2.9,4.2,69.5,0.3,1.9,1.53,2.21,0.3,1.3,0,1.3,0,0.1,0,7.2
HK,Karen Kristinsdóttir,2018/19,11,0.3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,5.1
Fram,Karen Knútsdóttir,2017/18,11,4,51.2,0.4,80,0.8,2.8,3.7,75.6,0.3,3.1,0.91,1.21,0.1,1.1,0.1,1,0.4,0.2,0,6.6
Selfoss,Karen Helga Díönudóttir,2022/23,2,3,75,0,0,0,3.5,4,87.5,0,2.5,1.4,1.6,0.5,0,0,0.5,0,0.5,0,6.5
Haukar,Karen Helga Díönudóttir,2021/22,20,1.1,52.4,0,0,0.3,2.2,3.1,71.7,0.4,1.5,1.43,2,0.4,0.6,0.1,3.3,0.1,0.2,0,6.1
Haukar,Karen Helga Díönudóttir,2020/21,16,3.4,44.7,0.1,25,0.6,3.4,5.5,62.1,0.6,2.7,1.26,2.02,0.4,0.4,0.4,2.6,0.1,0.1,0,6.8
Haukar,Karen Helga Díönudóttir,2019/20,12,3,45.6,0.1,50,1.3,1.1,2,54.2,0.2,2.3,0.48,0.89,0.4,0.3,0,1.8,0,0.1,0,6.1
Haukar,Karen Helga Díönudóttir,2018/19,24,2.9,57.4,0.2,100,0.5,1.3,1.8,73.8,0.2,1.4,0.91,1.24,0.4,0.4,0,1.8,0,0.2,0,6.2
Haukar,Karen Helga Díönudóttir,2017/18,11,2.5,60,0,0,0.5,1.6,2.4,66.7,0.5,1.5,1.06,1.59,0.7,0.5,0.1,1.3,0,0.2,0,6.3
IR,Karen Tinna Demian,2023/24,20,6.5,54,3.1,75.6,1.1,3,4.8,63.2,1,2.5,1.2,1.9,0.8,1.2,0.1,1.6,0,0.1,0,7.7
Stjarnan,Karen Tinna Demian,2021/22,3,0,0,0,0,0,0.3,1.3,25,0,0.3,1,4,0,0,0,0,0,0.3,0,5
Stjarnan,Karen Tinna Demian,2020/21,12,0.7,42.1,0,0,0.3,0.5,1.1,46.2,0,0.7,0.75,1.63,0.1,0.1,0,0.4,0,0,0,5.3
Stjarnan,Karen Tinna Demian,2019/20,18,3.1,48.3,0,0,0.6,1.8,3.2,55.2,0.7,1.8,0.97,1.76,0.1,0.6,0,0.7,0,0.1,0,6.3
Valur,Karlotta Óskarsdóttir,2022/23,28,0.9,55.8,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0.1,0,5.2
Valur,Karlotta Óskarsdóttir,2020/21,12,0.3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5.1
IBV,Karolina Olszowa,2023/24,25,2.2,44.3,0,50,0.2,2.3,3.6,63.3,0.6,2.3,1,1.58,0.4,0.5,0.1,1.6,0,0.2,0,6
