Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
Selfoss,Gunnar Kári Bragason,2022/23,8,1.6,68.4,0,0,0.3,0.1,0.1,100,0,0,0,0,0.1,0.1,0.1,1.3,0.1,0,0,5.7
Afturelding,Gunnar Kristinn Malquist Þórsson,2023/24,32,0.1,100,0,0,0,0.1,0.1,100,0,0,2,2,0.2,0.3,0.4,3,0.2,0.3,0,5.4
Afturelding,Gunnar Kristinn Malquist Þórsson,2022/23,28,0,0,0,0,0,0.2,0.2,100,0,0,5,5,0.2,0.1,0,3.6,0.1,0.5,0,5.3
Afturelding,Gunnar Kristinn Malquist Þórsson,2021/22,20,1.7,60,0,0,0.2,0.2,0.3,75,0,0.5,0.33,0.44,0.7,0.6,0.3,4.4,0.2,1,0.2,5.7
Afturelding,Gunnar Kristinn Malquist Þórsson,2020/21,23,1.4,57.1,0,0,0.1,0.8,1,79.2,0.1,0.6,1.36,1.71,0.4,0.4,0.1,4.6,0.2,0.7,0,6
Afturelding,Gunnar Kristinn Malquist Þórsson,2019/20,20,1,69,0,0,0.4,0.5,0.7,71.4,0.1,0.5,1,1.4,0.6,0.5,0.1,3.6,0.2,0.6,0.1,5.9
Afturelding,Gunnar Kristinn Malquist Þórsson,2018/19,24,0.8,72,0,0,0.1,0.3,0.4,77.8,0,0.3,1.17,1.5,0.3,0.4,0.4,4.1,0.2,0.8,0,5.7
Afturelding,Gunnar Kristinn Malquist Þórsson,2017/18,24,1.6,69.6,0,0,0.1,0.3,0.4,66.7,0,0.5,0.46,0.69,0.6,0.4,0.3,5.6,0.3,0.5,0,6.1
Grotta,Gunnar Pétur Haraldsson,2023/24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Gunnar Steinn Jónsson,2022/23,21,2.2,55.3,0.3,85.7,0.3,2.6,3.8,67.9,0.7,1.1,2.29,3.38,0.3,0.1,0.2,2.2,0.2,0.3,0,6.5
Stjarnan,Gunnar Steinn Jónsson,2021/22,23,2.5,55.3,0,100,0.2,3.5,4.8,73.4,0.5,2.3,1.48,2.02,0.2,0.4,0.5,3.2,0.2,0.7,0,6.7
Vikingur,Gunnar Valdimar Johnsen,2023/24,20,2.3,40.7,0.4,61.5,0.6,1.6,2,80,0.2,1.3,1.28,1.6,0.2,0.3,0.2,1.3,0,0,0,5.9
Vikingur,Gunnar Valdimar Johnsen,2021/22,9,2.1,41.3,0,0,0.3,0.8,1.7,46.7,0.1,1.4,0.54,1.15,0.1,0.4,0.2,0.9,0.1,0.2,0,5.6
IR,Gunnar Valdimar Johnsen,2020/21,20,3.9,43.8,1.3,70.3,0.3,1.7,2.5,68.8,0.5,1.4,1.22,1.78,0.2,0.3,0.1,2.2,0.2,0.2,0.1,6.2
Stjarnan,Gunnar Valdimar Johnsen,2019/20,16,1.3,50,0,0,0.1,0.2,0.3,75,0.1,0.3,0.6,0.8,0,0,0,0,0,0.1,0,5.3
Akureyri,Gunnar Valdimar Johnsen,2018/19,22,2.3,45,0.1,66.7,0.1,0.5,0.9,60,0,0.6,0.86,1.43,0,0.3,0,1.1,0,0.1,0,5.6
Stjarnan,Gunnar Valdimar Johnsen,2017/18,22,2.2,50,0.1,60,0,0.7,0.9,80,0,0.9,0.8,1,0.3,0.1,0,0.9,0.1,0.2,0,5.6
Hordur,Guntis Pilpuks,2022/23,14,2.9,55.4,0,0,0.6,1.3,1.9,66.7,0.1,1.3,1,1.5,0.4,0.8,0,1.3,0.1,0,0,6.3
FH,Gytis Smantauskas,2021/22,22,1.1,41.7,0,0,0.1,0.5,0.9,57.9,0.1,0.8,0.61,1.06,0.1,0.2,0.1,1.4,0.1,0.2,0.1,5.2
HK,Hafsteinn Óli Berg Ramos Rocha,2023/24,15,1.3,35.7,0,0,0.2,0.9,1.4,66.7,0.3,1.3,0.7,1.05,0.2,0.1,0.3,4.3,0,0.2,0,5.8
HK,Hafsteinn Óli Berg Ramos Rocha,2021/22,21,2.8,50.4,0,0,0.4,1.8,2.8,62.7,0.2,1.2,1.48,2.36,0.3,0.5,0.3,2.5,0.1,0.3,0,6.3
Afturelding,Hafsteinn Óli Berg Ramos Rocha,2020/21,24,1.4,46.6,0,0,0.3,0.4,0.5,76.9,0.3,0.8,0.53,0.68,0.2,0.2,0,0.8,0,0.3,0,5.4
Fjolnir,Hafsteinn Óli Berg Ramos Rocha,2019/20,9,1.9,42.5,0,0,0.3,0.3,0.5,60,0,1.3,0.25,0.42,0.4,0,0.2,1.1,0,0.1,0,5.4
Thor,Hafþór Ingi Halldórsson,2020/21,16,1,41,0,0,0.2,0.3,0.3,100,0.1,0.4,0.71,0.71,0.4,0.3,0,2.9,0.1,0.3,0,5.5
Stjarnan,Hafþór Már Vignisson,2021/22,23,4.5,57.8,0.2,57.1,1,3.7,5.3,69.7,0.4,2.6,1.42,2.03,0.3,0.2,0.1,3.4,0.1,0.3,0,7.4
Stjarnan,Hafþór Már Vignisson,2020/21,17,3.6,57,0.4,85.7,0.4,1.8,2.7,66,0.1,1.1,1.72,2.61,0.2,0.4,0.1,2.6,0.1,0.2,0,6.7
IR,Hafþór Már Vignisson,2019/20,20,5.2,58.2,0,0,0.9,3.9,5.3,74,0.2,2,1.93,2.6,0.3,0.3,0,4.3,0.1,0.3,0,7.7
Akureyri,Hafþór Már Vignisson,2018/19,22,4.2,53.2,1,77.8,0.9,3.6,5.7,63.2,0.5,2.4,1.52,2.4,0.2,0.7,0,3.4,0.3,0.4,0,7.3
Vikingur,Halldór Ingi Jónasson,2023/24,22,3,62.3,0.2,62.5,0.5,0.4,0.6,66.7,0,0.7,0.5,0.75,0.4,0.7,0,1,0.1,0.5,0,6
Vikingur,Halldór Ingi Óskarsson,2023/24,17,3.1,72.2,0.6,73.3,0.6,0.1,0.1,100,0.1,0.5,0.22,0.22,0.5,0.6,0.4,3.1,0.2,0.3,0,6.4
Haukar,Halldór Ingi Jónasson,2021/22,13,0.9,60,0,0,0.2,0,0,0,0,0.1,0,0,0.2,0.1,0,0.2,0.1,0.1,0,5.3
Vikingur,Halldór Ingi Óskarsson,2021/22,18,0.3,50,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,1,0,0,0,5.2
Afturelding,Halldór Ingi Jónasson,2020/21,27,1,70,0,0,0.1,0.1,0.1,100,0,0.2,0.4,0.4,0.1,0.2,0,0.5,0,0.1,0,5.4
IR,Halldór ingi Hlöðversson,2020/21,10,0.7,53.8,0,0,0.1,0,0,0,0,0.1,0,0,0,0.2,0,0.4,0,0.2,0,5.2
Haukar,Halldór Ingi Jónasson,2019/20,16,1.6,69.4,0.2,75,0.3,0.1,0.2,50,0,0.1,1,2,0.2,0.4,0,0.3,0,0.2,0.1,5.5
Haukar,Halldór Ingi Jónasson,2018/19,34,1.5,64.6,0,0,0.2,0.1,0.1,83.3,0,0.3,0.5,0.6,0.5,0.3,0,0.6,0.1,0.1,0,5.5
Haukar,Halldór Ingi Jónasson,2017/18,27,2.2,67.8,0,0,0.3,0.1,0.1,100,0,0.4,0.3,0.3,0.2,0.3,0,0.6,0.1,0.2,0,5.7
IR,Halldór Logi Árnason,2019/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IR,Halldór Logi Árnason,2018/19,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,5
IR,Halldór Logi Árnason,2017/18,23,1.2,73,0,50,0,0.2,0.2,100,0,0.4,0.44,0.44,0.2,0.1,0,1.7,0.2,0.3,0,5.4
Thor,Halldór Yngvi Jónsson,2020/21,2,0.5,100,0.5,100,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
Fram,Hallur Kristinn Þorsteinsson,2019/20,5,1.2,46.2,0,0,0.4,0,0,0,0,0.2,0,0,0.4,0,0,1.2,0,0.6,0,5.2
Haukar,Hallur Kristinn Þorsteinsson,2018/19,6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5
Afturelding,Hamza Kablouti,2021/22,10,3.3,42.9,0,0,0,0.3,0.6,50,0.3,0.8,0.38,0.75,0,0.3,0,0.6,0,0.2,0,5.6
Grotta,Hannes Grimm,2023/24,22,2.8,73.8,0,0,0.6,0.2,0.2,83.3,0,0.9,0.26,0.32,0.2,0.4,0.5,2.6,0.1,0.3,0,6.3
Selfoss,Hannes Höskuldsson,2023/24,22,1.8,54.2,0,33.3,0.2,0,0,0,0,0.4,0.13,0.13,0.4,0.2,0,2.1,0,0.5,0,5.6
Grotta,Hannes Grimm,2022/23,22,2.6,73.4,0,0,0.5,0.3,0.3,85.7,0,0.6,0.43,0.5,0.3,0.4,0.6,3.9,0.1,0.6,0,6.3
Selfoss,Hannes Höskuldsson,2022/23,24,1.8,69.8,0.2,100,0.1,0,0,0,0,0.3,0.17,0.17,0.2,0.3,0,0.4,0,0.2,0,5.6
Grotta,Hannes Grimm,2021/22,22,2.1,67.6,0,0,0.4,0,0,0,0,0.7,0.06,0.06,0.3,0.2,0.1,3,0.1,0.5,0,5.8
Selfoss,Hannes Höskuldsson,2021/22,10,1.2,63.2,0,0,0.2,0.1,0.2,50,0,0.1,1,2,0.3,0.5,0,0.6,0,0.2,0,5.5
Selfoss,Hannes Höskuldsson,2020/21,12,1.4,77.3,0,0,0,0,0.1,0,0,0.3,0,0.25,0.4,0.5,0.1,0.6,0,0,0,5.6
Grotta,Hannes Grimm,2020/21,22,1.3,80,0,0,0.4,0.1,0.1,100,0,0.4,0.25,0.25,0.1,0,0.2,2.4,0.1,0.6,0,5.6
Stjarnan,Hannes Grimm,2019/20,20,1.2,72.7,0,0,0.5,0.1,0.2,50,0,0.7,0.15,0.31,0.4,0.5,0.3,4.8,0.4,0.8,0,5.9
Selfoss,Hannes Höskuldsson,2019/20,9,0.4,57.1,0,0,0,0.2,0.2,100,0,0.1,2,2,0.1,0.1,0,0.2,0,0.1,0,5.2
Grotta,Hannes Grimm,2018/19,21,0.9,61.3,0,33.3,0.5,0.1,0.3,33.3,0,0.5,0.2,0.6,0.3,0.5,0.6,3.7,0.1,1,0.3,5.5
Selfoss,Hannes Höskuldsson,2018/19,25,0.2,85.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,5.1
Grotta,Hannes Grimm,2017/18,22,1,61.8,0,0,0.3,0.3,0.3,85.7,0,0.8,0.33,0.39,0.5,0.6,0.6,4.1,0.4,0.8,0.1,5.6
Selfoss,Hans Jörgen Ólafsson,2023/24,22,3,49.3,0,0,0.1,1.1,1.8,62.5,0.1,1.9,0.61,0.98,0.5,0.4,0.1,1.6,0.1,0.3,0,5.9
Selfoss,Hans Jörgen Ólafsson,2022/23,5,0.8,44.4,0,0,0.2,0.6,0.6,100,0,0.4,1.5,1.5,0.4,0.4,0,0,0,0,0,5.4
Selfoss,Hans Jörgen Ólafsson,2020/21,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Afturelding,Haraldur Björn Hjörleifsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Haraldur Björn Hjörleifsson,2022/23,12,0.3,80,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,5.1
Afturelding,Haraldur Björn Hjörleifsson,2021/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Haraldur Björn Hjörleifsson,2020/21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Haraldur Bolli Heimisson,2023/24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Haraldur Bolli Heimisson,2022/23,16,0.7,68.8,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,5.2
KA,Haraldur Bolli Heimisson,2021/22,19,0.5,75,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0,0,5.1
KA,Haraldur Bolli Heimisson,2020/21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Harri Halldórsson,2023/24,15,0.3,57.1,0,0,0.2,0.3,0.3,100,0.1,0.1,4,4,0,0,0,0.2,0,0,0,5.2
Stjarnan,Haukur Guðmundsson,2023/24,20,1.1,62.9,0.1,50,0.1,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.1,0.1,0,5.3
Afturelding,Haukur Guðmundsson,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Haukur Þrastarson,2019/20,20,8.2,61.2,1.3,78.8,0.3,5.7,7.6,75,1.5,2.6,2.24,2.98,0.3,0.8,0.7,2.8,0.1,0.4,0,8.9
Selfoss,Haukur Þrastarson,2018/19,29,5.3,58.2,0.2,53.8,0.3,3.6,5,72.4,0.6,1.2,2.92,4.03,0.6,0.8,0.3,3.2,0.2,0.6,0,7.6
Selfoss,Haukur Þrastarson,2017/18,27,4.6,68.7,0,0,0.4,2.5,3.9,64.4,0.6,0.9,2.91,4.52,0.6,1,0.6,4.8,0.6,0.8,0,7.7
HK,Haukur Ingi Hauksson,2023/24,12,1.7,42.6,0,0,0.3,1,1.3,80,0.2,1.3,0.8,1,0.2,0,0.1,0.1,0,0,0,5.4
HK,Haukur Ingi Hauksson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Haukur Páll Hallgrímsson,2023/24,19,0.3,42.9,0,0,0.1,0.3,0.7,42.9,0,0.6,0.5,1.17,0.1,0.1,0,0.2,0,0.2,0,5.1
Selfoss,Haukur Páll Hallgrímsson,2022/23,15,0.6,64.3,0,0,0.1,0.7,0.9,78.6,0,0.6,1.22,1.56,0.4,0.1,0,0.3,0,0.1,0,5.4
Selfoss,Haukur Páll Hallgrímsson,2021/22,12,0.3,42.9,0,0,0,0.2,0.3,66.7,0,0,0,0,0,0.1,0,0.3,0,0.1,0,5.1
Selfoss,Haukur Páll Hallgrímsson,2017/18,9,0.1,50,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0,5
IBV,Hákon Daði Styrmisson,2020/21,26,7.5,73.3,3.5,84.1,0.6,0.4,0.6,73.3,0.1,0.7,0.65,0.88,0.7,0.9,0,0.5,0.1,0.1,0,7.5
IBV,Hákon Daði Styrmisson,2019/20,20,6.5,76.9,2.7,84.1,0.4,0.6,0.7,91.7,0.1,0.7,0.85,0.92,0.6,0.9,0,0.7,0.1,0.2,0,7.3
IBV,Hákon Daði Styrmisson,2018/19,28,4.4,65.1,1.6,75,0.4,0.3,0.4,72.7,0,0.4,0.73,1,0.5,0.5,0,0.3,0,0.3,0,6.4
Haukar,Hákon Daði Styrmisson,2017/18,27,5.9,70.9,2.2,84.5,0.3,0.1,0.2,60,0,0.4,0.3,0.5,0.7,0.8,0,0.8,0.1,0.3,0,6.9
Thor,Hákon Ingi Halldórsson,2020/21,7,0.1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Thor,Heimir Pálsson,2020/21,7,0.3,50,0,0,0,0,0,0,0,0.3,0,0,0.1,0.1,0,0.3,0,0,0,5.1
Haukar,Heimir Óli Heimisson,2022/23,34,2.3,74.5,0,0,0.6,0.1,0.1,80,0,0.3,0.36,0.45,0.4,0.2,0.6,2.1,0.2,0.6,0.1,6
Haukar,Heimir Óli Heimisson,2021/22,25,3.5,83,0,0,0.6,0.2,0.4,55.6,0,0.4,0.5,0.9,0.3,0.4,0.6,2.3,0.1,0.4,0,6.5
Haukar,Heimir Óli Heimisson,2020/21,24,2.2,69.3,0,0,1,0.6,0.6,93.3,0,0.3,1.75,1.88,0.4,0.7,0.8,2.3,0.1,0.5,0,6.3
Haukar,Heimir Óli Heimisson,2019/20,14,2.7,66.7,0,0,0.8,0.3,0.4,66.7,0,0.9,0.33,0.5,0.6,0.3,0.9,2.2,0.1,0.1,0,6.3
Haukar,Heimir Óli Heimisson,2018/19,34,3.8,75.6,0,0,1.1,0.4,0.4,93.3,0.1,0.5,0.82,0.88,0.6,0.4,1,2.2,0.2,0.4,0,6.8
Haukar,Heimir Óli Heimisson,2017/18,27,1.9,70.3,0,0,0.3,0.3,0.3,90,0,0.5,0.64,0.71,0.2,0.4,1,2.1,0.3,0.4,0,5.9
Stjarnan,Hergeir Grímsson,2023/24,25,4.6,56.3,1.1,71.8,0.4,2.4,4,60.6,0.4,1.6,1.5,2.48,0.5,0.6,0,2.8,0,0.4,0,7
Stjarnan,Hergeir Grímsson,2022/23,23,3.8,54.7,0.3,85.7,1,3.1,4.7,66.7,0.6,1.9,1.64,2.45,0.6,0.6,0,2.5,0,0.4,0,7
Selfoss,Hergeir Grímsson,2021/22,28,3.4,50.8,0.5,60.9,0.8,3.3,4.7,70.5,0.6,2.1,1.58,2.24,0.4,0.8,0.1,2.8,0.2,0.8,0,6.9
Selfoss,Hergeir Grímsson,2020/21,24,5,65,1.6,82.6,0.5,1.8,2.7,66.7,0.5,1.8,1,1.5,0.7,0.9,0.2,4,0.1,0.5,0,7.3
Selfoss,Hergeir Grímsson,2019/20,15,5.9,69.5,2.4,81.8,0.9,2.1,3,70.5,0.3,1.2,1.72,2.44,0.7,0.7,0.2,3.7,0.2,0.5,0.1,7.7
Selfoss,Hergeir Grímsson,2018/19,31,3.3,57.5,0.2,63.6,0.3,0.5,0.6,78.9,0.1,0.3,1.67,2.11,0.7,0.7,0.2,4.1,0.1,0.4,0,6.5
Selfoss,Hergeir Grímsson,2017/18,27,3.2,60.4,0,100,0.3,0.3,0.4,75,0.1,0.4,0.82,1.09,0.9,0.7,0,3,0.4,0.4,0,6.4
Afturelding,Hilmar Ásgeirsson,2022/23,16,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Afturelding,Hilmar Ásgeirsson,2021/22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Hilmar Ásgeirsson,2020/21,20,0.1,50,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,5
KA,Hilmar Bjarki Gíslason,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Hilmar Bjarki Gíslason,2022/23,20,0.3,54.5,0,0,0.1,0.1,0.1,100,0,0.1,1,1,0.3,0.2,0.3,1.3,0.1,0.2,0,5.3
KA,Hilmar Bjarki Gíslason,2021/22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Grotta,Hilmir Örn Nielsen,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Hinrik Hugi Heiðarsson,2023/24,10,0.1,33.3,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0.1,0,5
IBV,Hinrik Hugi Heiðarsson,2022/23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vikingur,Hjalti Már Hjaltason,2021/22,22,2.1,69.7,0,0,0.5,0.1,0.1,66.7,0,0.5,0.18,0.27,0.5,0.4,0.1,2.3,0.1,0.5,0,5.9
Vikingur,Hjalti Már Hjaltason,2017/18,18,1.3,74.2,0,0,0.4,0.3,0.5,55.6,0,0.1,2.5,4.5,0.6,0.6,0.2,2.3,0.3,0.4,0,5.9
Stjarnan,Hjálmtýr Alfreðsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1
Stjarnan,Hjálmtýr Alfreðsson,2022/23,16,2.2,67.3,0,0,0.1,0.1,0.1,100,0,0.1,1,1,0.6,0.1,0,1.1,0,0.3,0,5.8
Stjarnan,Hjálmtýr Alfreðsson,2021/22,23,1.2,58.7,0,0,0.1,0,0,0,0,0.2,0.2,0.2,0.3,0.1,0,1.6,0,0.3,0,5.4
Stjarnan,Hjálmtýr Alfreðsson,2020/21,18,0.4,50,0,0,0.1,0.1,0.1,100,0.1,0.2,0.5,0.5,0.1,0.1,0,1,0,0.1,0,5.2
Stjarnan,Hjálmtýr Alfreðsson,2018/19,16,2.7,68.3,0,0,0.1,0,0,0,0,0.6,0,0,0.1,0.4,0,1.1,0,0.1,0,5.8
Stjarnan,Hjálmtýr Alfreðsson,2017/18,14,0.9,54.5,0,0,0,0.2,0.2,100,0,0.2,1,1,0.4,0.2,0.1,0.6,0.1,0.1,0,5.3
HK,Hjörtur Ingi Halldórsson,2023/24,22,4.6,49.8,0.6,72.2,0.5,3.2,4.5,71.4,0.3,2.2,1.43,2,0.4,1.6,0.5,2.7,0,0.3,0,7.3
HK,Hjörtur Ingi Halldórsson,2021/22,22,3.9,46.7,0,50,0.5,2.5,3.5,71.4,0.4,2.4,1.06,1.48,0.3,0.7,0.4,2.5,0,0.4,0.1,6.5
Haukar,Hjörtur Ingi Halldórsson,2019/20,18,0.6,61.1,0,0,0,0.3,0.5,62.5,0,0.6,0.45,0.73,0,0.1,0,0.3,0,0.1,0,5.2
Haukar,Hjörtur Ingi Halldórsson,2018/19,13,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
FH,Hlynur Jóhannsson,2021/22,25,0.3,47.1,0,0,0.1,0.1,0.1,100,0,0.1,1,1,0.2,0.1,0,0.1,0,0,0,5.1
FH,Hlynur Jóhannsson,2020/21,8,0.8,60,0.1,100,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,5.2
FH,Hlynur Jóhannsson,2019/20,3,1.3,100,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,5.6
FH,Hlynur Jóhannsson,2018/19,14,0.2,75,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,5.1
Stjarnan,Hlynur Bjarnason,2017/18,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.2
Thor,Hlynur Elmar Matthíhasson,2020/21,22,0.1,33.3,0,0,0,0.3,0.4,66.7,0,0.1,2,3,0,0.3,0.4,1.9,0.2,0.7,0,5.2
Selfoss,Hólmar Höskuldsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Grotta,Hrafn Ingi Jóhannsson,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Grotta,Hrafn Ingi Jóhannsson,2022/23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Hrannar Bragi Eyjólfsson,2023/24,25,0.7,47.2,0,0,0,0.8,1,83.3,0.1,0.7,1.18,1.41,0.2,0.2,0.1,1.1,0,0.2,0,5.3
Stjarnan,Hrannar Bragi Eyjólfsson,2022/23,21,0.8,66.7,0,0,0.2,0.7,0.8,83.3,0.1,0.7,1.07,1.29,0,0.1,0.1,1.5,0.1,0.4,0,5.5
Stjarnan,Hrannar Bragi Eyjólfsson,2021/22,23,1.2,69.2,0,0,0.3,0.9,1.3,70,0,1,0.95,1.36,0.1,0.2,0.2,1.3,0,0.4,0,5.6
Stjarnan,Hrannar Bragi Eyjólfsson,2020/21,26,0.9,50,0,0,0,0.2,0.4,60,0.2,0.5,0.5,0.83,0.1,0,0.1,0.5,0,0.2,0,5.3
Stjarnan,Hrannar Bragi Eyjólfsson,2019/20,7,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0,0,0,5.2
Stjarnan,Hrannar Bragi Eyjólfsson,2018/19,7,0.3,50,0,0,0,0.3,0.6,50,0,0.9,0.33,0.67,0.3,0,0,0.1,0,0,0,5.1
IR,Hrannar Ingi Jóhannsson,2022/23,20,1.5,50.8,0,0,0.2,0.7,0.9,76.5,0.1,0.8,0.87,1.13,0.1,0.1,0.2,1.7,0.1,0.2,0,5.5
IR,Hrannar Ingi Jóhannsson,2020/21,20,2.7,39.7,0.3,83.3,0.3,1,1.4,74.1,0.2,1.7,0.59,0.79,0.3,0.3,0,1.2,0.1,0.2,0,5.6
IR,Hrannar Ingi Jóhannsson,2019/20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,5
Stjarnan,Hrannar Máni Eyjólfsson,2023/24,8,0.3,40,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5.1
Fram,Hrannar Máni Eyjólfsson,2021/22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,4.9
KA,Hreinn Hauksson,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Hugi Elmarsson,2023/24,8,0.4,60,0,0,0,0,0,0,0,0.1,0,0,0.3,0.1,0,0,0,0.1,0,5.1
Stjarnan,Hörður Kristinn Örvarsson,2020/21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Hörður Kristinn Örvarsson,2018/19,6,0.5,60,0,0,0,0.2,0.2,100,0,0,0,0,0,0.3,0,1.2,0,0,0,5.3
Stjarnan,Hörður Kristinn Örvarsson,2017/18,21,0.7,75,0,0,0.1,0.2,0.2,100,0,0.3,0.71,0.71,0.3,0.2,0.2,2,0.4,0.3,0,5.5
Vikingur,Igor Mrsulja,2023/24,22,0.4,32,0,100,0.1,0.4,0.8,52.9,0,0.5,0.9,1.7,0,0.2,0,0.6,0,0.3,0,5.1
Grotta,Igor  Mrsulja,2021/22,21,1.4,60.4,0,0,0.1,0.7,1.4,51.7,0.1,1,0.71,1.38,0,0.1,0,0.2,0,0.1,0,5.5
Afturelding,Ihor Kopyshynskyi,2023/24,30,4.2,73.4,0,0,0.2,0.3,0.3,90,0,0.2,1.29,1.43,0.7,0.7,0,0.5,0,0.4,0,6.5
Afturelding,Ihor Kopyshynskyi,2022/23,28,3.1,72.3,0,0,0.1,0.1,0.1,75,0,0.3,0.43,0.57,0.7,0.5,0,0.7,0,0.2,0.1,6
Haukar,Ihor Kopyshynskyi,2021/22,15,1.9,72.5,0,0,0.2,0,0.1,0,0.1,0.3,0,0.2,0.2,0.7,0,0.3,0,0.3,0,5.6
Thor,Ihor Kopyshynskyi,2020/21,22,5.9,67.7,2.3,74.6,0.3,0.4,0.5,75,0,0.8,0.5,0.67,0.6,0.5,0,1,0,0.3,0,6.8
Akureyri,Ihor Kopyshynskyi,2018/19,20,5.3,71.4,1.3,86.2,0.1,0.1,0.3,20,0.1,0.9,0.06,0.29,0.7,0.6,0,1.5,0.1,0.6,0,6.6
Thor,Ingimundur Kristján Ingimundarson,2020/21,8,0,0,0,0,0,0.1,0.2,50,0,0,0,0,0.4,0,0.6,0.6,0,0.1,0,5.2
Grotta,Ingólfur Arnar Þorgeirsson,2021/22,9,0.1,50,0.1,100,0,0.1,0.1,100,0,0,0,0,0,0,0,0,0,0,0,5.1
Grotta,Ingólfur Arnar Þorgeirsson,2020/21,22,0.6,51.9,0,0,0.2,0.5,0.7,68.8,0,0.6,0.85,1.23,0,0,0,0,0,0,0,5.2
IR,Ingólfur Arnar Þorgeirsson,2018/19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.1,0,5.1
IR,Ingólfur Arnar Þorgeirsson,2017/18,14,0.4,75,0,0,0,0.1,0.4,33.3,0,0.1,2,6,0,0,0,0.4,0,0.1,0,5.2
FH,Ingvar Dagur Gunnarsson,2023/24,23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,5.1
