timabil,dags,heima,gestir,stig_heima,stig_gestir,leikmenn_heima,leikmenn_gestir
2025,2024-09-26T19:00:00Z,ÍBV,Fjölnir,30,22,Breki Þór Óðinsson;Dagur Arnarsson;Gauti Gunnarsson;Andri Erlingsson;Kristófer Ísak Bárðarson;Daniel Esteves Vieira;Gabríel Martinez Róbertsson;Pavel Miskevich;Petar Jokanovic;Sveinn José Rivera;Nökkvi Snær Óðinsson;Sigtryggur Daði Rúnarsson;Róbert Sigurðarson;Kári Kristján Kristjánsson;Elís Þór Aðalsteinsson;Marino Gabrieri,Viktor Berg Grétarsson;Óðinn Freyr Heiðmarsson;Aðalsteinn Örn Aðalsteinsson;Brynjar Óli Kristjánsson;Bergur Bjartmarsson;Elvar Þór Ólafsson;Sigurjón Ágúst Sveinsson;Victor Máni Matthíasson;Sigurður Ingiberg Ólafsson;Björgvin Páll Rúnarsson;Haraldur Björn Hjörleifsson;Óli Fannar Pedersen;Aron Breki Oddnýjarson;Þorleifur Rafn Aðalsteinsson;Alex Máni Oddnýjarson
2025,2024-09-26T19:30:00Z,HK,Grótta,29,31,Jovan Kukobat;Leó Snær Pétursson;Styrmir Hugi Sigurðarson;Haukur Ingi Hauksson;Hjörtur Ingi Halldórsson;Ágúst Guðmundsson;Tómas Sigurðarson;Róbert Örn Karlsson;Styrmir Máni Arnarsson;Sigurður Jefferson Guarino;Benedikt Þorsteinsson;Júlíus Flosason;Andri Þór Helgason;Kristófer Stefánsson;Felix Már Kjartansson;Örn Alexandersson,Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Hafsteinn Óli Berg Ramos Rocha;Elvar Otri Hjálmarsson;Hannes Pétur Hauksson;Ari Pétur Eiríksson;Ágúst Ingi Óskarsson;Kári Kvaran;Atli Steinn Arnarson;Sæþór Atlason;Antoine Óskar Pantano;Magnús Gunnar Karlsson;Kári Benediktsson;Jón Ómar Gíslason;Gunnar Dan Hlynsson
2025,2024-09-26T19:30:00Z,ÍR,Afturelding,31,31,Ólafur Rafn Gíslason;Patrekur Smári Arnarsson;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Rökkvi Pacheco Steinunnarson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Hjálmtýr Daníel S. Björnsson;Sigurvin Jarl Ármannsson;Marteinn Sverrir Bjarnason,Brynjar Vignir Sigurjónsson;Þorvaldur Tryggvason;Harri Halldórsson;Ævar Smári Gunnarsson;Árni Bragi Eyjólfsson;Daníel Bæring Grétarsson;Einar Baldvin Baldvinsson;Stefán Magni Hjartarson;Haukur Guðmundsson;Birgir Steinn Jónsson;Blær Hinriksson;Gísli Rúnar Jóhannsson;Sveinur Olafsson;Hallur Arason;Kristján Ottó Hjálmsson;Ihor Kopyshynskyi
2025,2024-09-27T19:30:00Z,Fram,Haukar,37,34,Arnór Máni Daðason;Rúnar Kárason;Magnús Öder Einarsson;Theodór Sigurðsson;Eiður Rafn Valsson;Breki Hrafn Árnason;Tindur Ingólfsson;Þorsteinn Gauti Hjálmarsson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Erlendur Guðmundsson;Max Emil Stenlund;Bjartur Már Guðmundsson;Ívar Logi Styrmisson;Kristófer Tómas Gíslason;Arnþór Sævarsson,Vilius Rasimas;Geir Guðmundsson;Adam Haukur Baumruk;Kristinn Pétursson;Brynjólfur Snær Brynjólfsson;Sigurður Snær Sigurjónsson;Hergeir Grímsson;Össur Haraldsson;Freyr Aronsson;Skarphéðinn Ívar Einarsson;Birkir Snær Steinsson;Ásgeir Bragi Bryde Þórðarson;Ólafur Ægir Ólafsson;Aron Rafn Eðvarðsson;Þráinn Orri Jónsson;Andri Fannar Elísson
2025,2024-09-27T19:30:00Z,Stjarnan,FH,22,26,Sveinn Andri Sveinsson;Jóhannes Björgvin;Rytis Kazakevicius;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Adam Thorstensen;Ísak Logi Einarsson;Sigurður Jónsson;Pétur Árni Hauksson;Jóel Bernburg;Hans Jörgen Ólafsson;Jón Ásgeir Eyjólfsson;Daníel Karl Gunnarsson;Matthías Dagur Þorsteinsson;Sigurður Dan Óskarsson,Daníel Freyr Andrésson;Ágúst Birgisson;Aron Pálmarsson;Ásbjörn Friðriksson;Ingvar Dagur Gunnarsson;Leonharð Þorgeir Harðarson;Jón Bjarni Ólafsson;Birkir Fannar Bragason;Jakob Martin Ásgeirsson;Gunnar Kári Bragason;Einar Örn Sindrason;Ómar Darri Sigurgeirsson;Birgir Már Birgisson;Jóhannes Berg Andrason;Garðar Ingi Sindrason;Símon Michael Guðjónsson
2025,2024-10-02T20:15:00Z,Haukar,HK,29,29,Vilius Rasimas;Geir Guðmundsson;Adam Haukur Baumruk;Kristinn Pétursson;Brynjólfur Snær Brynjólfsson;Sigurður Snær Sigurjónsson;Hergeir Grímsson;Össur Haraldsson;Freyr Aronsson;Skarphéðinn Ívar Einarsson;Birkir Snær Steinsson;Ásgeir Bragi Bryde Þórðarson;Ólafur Ægir Ólafsson;Aron Rafn Eðvarðsson;Þráinn Orri Jónsson;Andri Fannar Elísson,Jovan Kukobat;Kári Tómas Hauksson;Leó Snær Pétursson;Haukur Ingi Hauksson;Hjörtur Ingi Halldórsson;Ágúst Guðmundsson;Tómas Sigurðarson;Róbert Örn Karlsson;Styrmir Máni Arnarsson;Sigurður Jefferson Guarino;Benedikt Þorsteinsson;Júlíus Flosason;Andri Þór Helgason;Kristófer Stefánsson;Felix Már Kjartansson;Örn Alexandersson
2025,2024-10-03T18:30:00Z,Grótta,ÍBV,32,30,Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Hafsteinn Óli Berg Ramos Rocha;Elvar Otri Hjálmarsson;Hannes Pétur Hauksson;Ari Pétur Eiríksson;Ágúst Ingi Óskarsson;Kári Kvaran;Atli Steinn Arnarson;Sæþór Atlason;Antoine Óskar Pantano;Magnús Gunnar Karlsson;Kári Benediktsson;Jón Ómar Gíslason;Hannes Grimm;Gunnar Dan Hlynsson,Andri Erlingsson;Jason Stefánsson;Dagur Arnarsson;Gauti Gunnarsson;Daniel Esteves Vieira;Gabríel Martinez Róbertsson;Petar Jokanovic;Sveinn José Rivera;Andrés Marel Sigurðsson;Nökkvi Snær Óðinsson;Sigtryggur Daði Rúnarsson;Morgan Goði Garner;Róbert Sigurðarson;Kári Kristján Kristjánsson;Elís Þór Aðalsteinsson;Marino Gabrieri
2025,2024-10-03T18:30:00Z,KA,ÍR,28,24,Patrekur Stefánsson;Daði Jónsson;Arnór Ísak Haddsson;Magnús Dagur Jónatansson;Nicolai Horntvedt Kristensen;Einar Rafn Eiðsson;Bjarni Ófeigur Valdimarsson;Hilmar Bjarki Gíslason;Logi Gautason;Jens Bragi Bergþórsson;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Kamil Pedryc;Marcus Rattel;Ott Varik,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Arnór Freyr Stefánsson;Sigurvin Jarl Ármannsson
2025,2024-10-03T19:30:00Z,Afturelding,Fram,34,29,Brynjar Vignir Sigurjónsson;Þorvaldur Tryggvason;Harri Halldórsson;Ævar Smári Gunnarsson;Árni Bragi Eyjólfsson;Daníel Bæring Grétarsson;Einar Baldvin Baldvinsson;Stefán Magni Hjartarson;Haukur Guðmundsson;Birgir Steinn Jónsson;Blær Hinriksson;Gísli Rúnar Jóhannsson;Sveinur Olafsson;Hallur Arason;Kristján Ottó Hjálmsson;Ihor Kopyshynskyi,Arnór Máni Daðason;Sigurður Bjarki Jónsson;Rúnar Kárason;Magnús Öder Einarsson;Theodór Sigurðsson;Eiður Rafn Valsson;Breki Hrafn Árnason;Tindur Ingólfsson;Þorsteinn Gauti Hjálmarsson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Erlendur Guðmundsson;Bjartur Már Guðmundsson;Ívar Logi Styrmisson;Arnþór Sævarsson;Tryggvi Garðar Jónsson
2025,2024-10-03T19:30:00Z,FH,Valur,23,30,Daníel Freyr Andrésson;Ágúst Birgisson;Þórir Ingi Þorsteinsson;Ásbjörn Friðriksson;Ingvar Dagur Gunnarsson;Jón Bjarni Ólafsson;Birkir Fannar Bragason;Jakob Martin Ásgeirsson;Gunnar Kári Bragason;Axel Þór Sigurþórsson;Einar Örn Sindrason;Ómar Darri Sigurgeirsson;Birgir Már Birgisson;Jóhannes Berg Andrason;Garðar Ingi Sindrason;Símon Michael Guðjónsson,Björgvin Páll Gústavsson;Bjarni í Selvindi;Agnar Smári Jónsson;Viktor Sigurðsson;Úlfar Páll Monsi Þórðarson;Daníel Örn Guðmundsson;Ísak Gústafsson;Dagur Leó Fannarsson;Jens Sigurðarson;Miodrag Corsovic;Magnús Óli Magnússon;Allan Norðberg;Þorvaldur Örn Þorvaldsson;Alexander Petersson;Kristófer Máni Jónasson;Andri Finnsson
2025,2024-10-04T19:30:00Z,Fjölnir,Stjarnan,29,28,Viktor Berg Grétarsson;Óðinn Freyr Heiðmarsson;Aðalsteinn Örn Aðalsteinsson;Brynjar Óli Kristjánsson;Bergur Bjartmarsson;Elvar Þór Ólafsson;Sigurjón Ágúst Sveinsson;Victor Máni Matthíasson;Sigurður Ingiberg Ólafsson;Björgvin Páll Rúnarsson;Haraldur Björn Hjörleifsson;Óli Fannar Pedersen;Aron Breki Oddnýjarson;Þorleifur Rafn Aðalsteinsson;Alex Máni Oddnýjarson,Jóhannes Björgvin;Rytis Kazakevicius;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Adam Thorstensen;Ísak Logi Einarsson;Starri Friðriksson;Sigurður Jónsson;Pétur Árni Hauksson;Jóel Bernburg;Hans Jörgen Ólafsson;Jón Ásgeir Eyjólfsson;Daníel Karl Gunnarsson;Sigurður Dan Óskarsson
2025,2024-10-10T19:00:00Z,ÍBV,Haukar,32,29,Andri Erlingsson;Jason Stefánsson;Dagur Arnarsson;Gauti Gunnarsson;Kristófer Ísak Bárðarson;Daniel Esteves Vieira;Gabríel Martinez Róbertsson;Pavel Miskevich;Petar Jokanovic;Sveinn José Rivera;Andrés Marel Sigurðsson;Nökkvi Snær Óðinsson;Róbert Sigurðarson;Kári Kristján Kristjánsson;Elís Þór Aðalsteinsson;Marino Gabrieri,Vilius Rasimas;Geir Guðmundsson;Adam Haukur Baumruk;Kristinn Pétursson;Brynjólfur Snær Brynjólfsson;Sigurður Snær Sigurjónsson;Hergeir Grímsson;Össur Haraldsson;Freyr Aronsson;Skarphéðinn Ívar Einarsson;Birkir Snær Steinsson;Ásgeir Bragi Bryde Þórðarson;Aron Rafn Eðvarðsson;Þráinn Orri Jónsson;Andri Fannar Elísson
2025,2024-10-10T19:30:00Z,HK,Afturelding,24,32,Jovan Kukobat;Kári Tómas Hauksson;Leó Snær Pétursson;Haukur Ingi Hauksson;Hjörtur Ingi Halldórsson;Ágúst Guðmundsson;Tómas Sigurðarson;Róbert Örn Karlsson;Styrmir Máni Arnarsson;Sigurður Jefferson Guarino;Benedikt Þorsteinsson;Júlíus Flosason;Andri Þór Helgason;Kristófer Stefánsson;Felix Már Kjartansson;Örn Alexandersson,Brynjar Vignir Sigurjónsson;Harri Halldórsson;Ævar Smári Gunnarsson;Árni Bragi Eyjólfsson;Sigurjón Bragi Atlason;Daníel Bæring Grétarsson;Einar Baldvin Baldvinsson;Stefán Magni Hjartarson;Haukur Guðmundsson;Birgir Steinn Jónsson;Blær Hinriksson;Sveinur Olafsson;Aron Valur Gunnlaugsson;Hallur Arason;Kristján Ottó Hjálmsson;Ihor Kopyshynskyi
2025,2024-10-10T19:30:00Z,Stjarnan,Grótta,30,29,Jóhannes Björgvin;Rytis Kazakevicius;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Adam Thorstensen;Ísak Logi Einarsson;Starri Friðriksson;Sigurður Jónsson;Pétur Árni Hauksson;Jóel Bernburg;Hans Jörgen Ólafsson;Jón Ásgeir Eyjólfsson;Daníel Karl Gunnarsson;Matthías Dagur Þorsteinsson;Sigurður Dan Óskarsson,Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Hafsteinn Óli Berg Ramos Rocha;Elvar Otri Hjálmarsson;Hannes Pétur Hauksson;Ari Pétur Eiríksson;Ágúst Ingi Óskarsson;Kári Kvaran;Atli Steinn Arnarson;Sæþór Atlason;Antoine Óskar Pantano;Magnús Gunnar Karlsson;Kári Benediktsson;Jón Ómar Gíslason;Hannes Grimm;Gunnar Dan Hlynsson
2025,2024-10-11T18:00:00Z,Fram,KA,34,28,Arnór Máni Daðason;Sigurður Bjarki Jónsson;Rúnar Kárason;Magnús Öder Einarsson;Marel Baldvinsson;Theodór Sigurðsson;Eiður Rafn Valsson;Breki Hrafn Árnason;Dagur Fannar Möller;Reynir Þór Stefánsson;Arnar Snær Magnússon;Erlendur Guðmundsson;Bjartur Már Guðmundsson;Ívar Logi Styrmisson;Arnþór Sævarsson;Tryggvi Garðar Jónsson,Patrekur Stefánsson;Daði Jónsson;Arnór Ísak Haddsson;Magnús Dagur Jónatansson;Nicolai Horntvedt Kristensen;Bjarni Ófeigur Valdimarsson;Hilmar Bjarki Gíslason;Logi Gautason;Jens Bragi Bergþórsson;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Kamil Pedryc;Marcus Rattel;Jóhann Geir Sævarsson;Ott Varik
2025,2024-10-11T19:30:00Z,Valur,ÍR,41,36,Björgvin Páll Gústavsson;Bjarni í Selvindi;Agnar Smári Jónsson;Viktor Sigurðsson;Úlfar Páll Monsi Þórðarson;Daníel Örn Guðmundsson;Ísak Gústafsson;Gunnar Róbertsson;Dagur Leó Fannarsson;Jens Sigurðarson;Miodrag Corsovic;Magnús Óli Magnússon;Allan Norðberg;Þorvaldur Örn Þorvaldsson;Kristófer Máni Jónasson;Andri Finnsson,Ólafur Rafn Gíslason;Patrekur Smári Arnarsson;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Arnór Freyr Stefánsson;Sigurvin Jarl Ármannsson;Marteinn Sverrir Bjarnason
2025,2024-10-12T18:00:00Z,FH,Fjölnir,25,18,Daníel Freyr Andrésson;Ágúst Birgisson;Þórir Ingi Þorsteinsson;Ingvar Dagur Gunnarsson;Leonharð Þorgeir Harðarson;Jón Bjarni Ólafsson;Ólafur Gústafsson;Birkir Fannar Bragason;Jakob Martin Ásgeirsson;Gunnar Kári Bragason;Einar Örn Sindrason;Ómar Darri Sigurgeirsson;Birgir Már Birgisson;Jóhannes Berg Andrason;Garðar Ingi Sindrason;Símon Michael Guðjónsson,Viktor Berg Grétarsson;Óðinn Freyr Heiðmarsson;Gísli Rúnar Jóhannsson;Aðalsteinn Örn Aðalsteinsson;Brynjar Óli Kristjánsson;Tómas Bragi Lorriaux Starrason;Bergur Bjartmarsson;Sigurjón Ágúst Sveinsson;Victor Máni Matthíasson;Sigurður Ingiberg Ólafsson;Björgvin Páll Rúnarsson;Haraldur Björn Hjörleifsson;Óli Fannar Pedersen;Aron Breki Oddnýjarson;Þorleifur Rafn Aðalsteinsson;Alex Máni Oddnýjarson
2025,2024-10-16T20:15:00Z,Haukar,Stjarnan,20,20,Vilius Rasimas;Geir Guðmundsson;Adam Haukur Baumruk;Kristinn Pétursson;Brynjólfur Snær Brynjólfsson;Sigurður Snær Sigurjónsson;Hergeir Grímsson;Össur Haraldsson;Freyr Aronsson;Skarphéðinn Ívar Einarsson;Birkir Snær Steinsson;Ásgeir Bragi Bryde Þórðarson;Egill Jónsson;Aron Rafn Eðvarðsson;Þráinn Orri Jónsson;Andri Fannar Elísson,Jóhannes Björgvin;Rytis Kazakevicius;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Adam Thorstensen;Ísak Logi Einarsson;Starri Friðriksson;Sigurður Jónsson;Pétur Árni Hauksson;Jóel Bernburg;Hans Jörgen Ólafsson;Jón Ásgeir Eyjólfsson;Daníel Karl Gunnarsson;Benedikt Marinó Herdísarson;Sigurður Dan Óskarsson
2025,2024-10-17T18:30:00Z,Afturelding,ÍBV,38,27,Brynjar Vignir Sigurjónsson;Þorvaldur Tryggvason;Harri Halldórsson;Ævar Smári Gunnarsson;Árni Bragi Eyjólfsson;Daníel Bæring Grétarsson;Einar Baldvin Baldvinsson;Stefán Magni Hjartarson;Haukur Guðmundsson;Birgir Steinn Jónsson;Blær Hinriksson;Sveinur Olafsson;Aron Valur Gunnlaugsson;Hallur Arason;Kristján Ottó Hjálmsson;Ihor Kopyshynskyi,Hinrik Hugi Heiðarsson;Jason Stefánsson;Gauti Gunnarsson;Andri Erlingsson;Kristófer Ísak Bárðarson;Daniel Esteves Vieira;Pavel Miskevich;Petar Jokanovic;Sveinn José Rivera;Andrés Marel Sigurðsson;Nökkvi Snær Óðinsson;Sigtryggur Daði Rúnarsson;Róbert Sigurðarson;Kári Kristján Kristjánsson;Elís Þór Aðalsteinsson;Marino Gabrieri
2025,2024-10-17T19:00:00Z,KA,HK,35,34,Hugi Elmarsson;Patrekur Stefánsson;Daði Jónsson;Arnór Ísak Haddsson;Magnús Dagur Jónatansson;Nicolai Horntvedt Kristensen;Bjarni Ófeigur Valdimarsson;Hilmar Bjarki Gíslason;Logi Gautason;Jens Bragi Bergþórsson;Bruno Bernat;Dagur Árni Heimisson;Kamil Pedryc;Marcus Rattel;Jóhann Geir Sævarsson;Ott Varik,Jovan Kukobat;Kári Tómas Hauksson;Leó Snær Pétursson;Haukur Ingi Hauksson;Hjörtur Ingi Halldórsson;Ágúst Guðmundsson;Aron Dagur Pálsson;Tómas Sigurðarson;Róbert Örn Karlsson;Styrmir Máni Arnarsson;Sigurður Jefferson Guarino;Benedikt Þorsteinsson;Júlíus Flosason;Andri Þór Helgason;Kristófer Stefánsson;Felix Már Kjartansson
2025,2024-10-17T19:30:00Z,ÍR,Fram,35,34,Ólafur Rafn Gíslason;Patrekur Smári Arnarsson;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Alexander Ásgrímsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Arnór Freyr Stefánsson;Sigurvin Jarl Ármannsson,Sigurður Bjarki Jónsson;Rúnar Kárason;Magnús Öder Einarsson;Marel Baldvinsson;Garpur Druzin Gylfason;Eiður Rafn Valsson;Breki Hrafn Árnason;Dagur Fannar Möller;Reynir Þór Stefánsson;Arnar Snær Magnússon;Erlendur Guðmundsson;Max Emil Stenlund;Bjartur Már Guðmundsson;Ívar Logi Styrmisson;Benjamín Björnsson;Tryggvi Garðar Jónsson
2025,2024-10-18T18:00:00Z,Fjölnir,Valur,34,35,Viktor Berg Grétarsson;Óðinn Freyr Heiðmarsson;Gísli Rúnar Jóhannsson;Aðalsteinn Örn Aðalsteinsson;Brynjar Óli Kristjánsson;Tómas Bragi Lorriaux Starrason;Bergur Bjartmarsson;Sigurjón Ágúst Sveinsson;Victor Máni Matthíasson;Björgvin Páll Rúnarsson;Haraldur Björn Hjörleifsson;Óli Fannar Pedersen;Gunnar Steinn Jónsson;Aron Breki Oddnýjarson;Þorleifur Rafn Aðalsteinsson;Alex Máni Oddnýjarson,Björgvin Páll Gústavsson;Bjarni í Selvindi;Agnar Smári Jónsson;Viktor Sigurðsson;Úlfar Páll Monsi Þórðarson;Daníel Örn Guðmundsson;Ísak Gústafsson;Gunnar Róbertsson;Dagur Leó Fannarsson;Miodrag Corsovic;Magnús Óli Magnússon;Allan Norðberg;Arnar Þór Fylkisson;Þorvaldur Örn Þorvaldsson;Kristófer Máni Jónasson;Andri Finnsson
2025,2024-10-18T20:15:00Z,Grótta,FH,24,24,Gunnar Hrafn Pálsson;Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Hafsteinn Óli Berg Ramos Rocha;Elvar Otri Hjálmarsson;Hannes Pétur Hauksson;Ari Pétur Eiríksson;Ágúst Ingi Óskarsson;Kári Kvaran;Atli Steinn Arnarson;Sæþór Atlason;Magnús Gunnar Karlsson;Kári Benediktsson;Jón Ómar Gíslason;Hannes Grimm;Gunnar Dan Hlynsson,Daníel Freyr Andrésson;Ágúst Birgisson;Ásbjörn Friðriksson;Ingvar Dagur Gunnarsson;Leonharð Þorgeir Harðarson;Jón Bjarni Ólafsson;Ólafur Gústafsson;Birkir Fannar Bragason;Jakob Martin Ásgeirsson;Gunnar Kári Bragason;Einar Örn Sindrason;Ómar Darri Sigurgeirsson;Birgir Már Birgisson;Jóhannes Berg Andrason;Garðar Ingi Sindrason;Símon Michael Guðjónsson
2025,2024-10-24T19:30:00Z,HK,ÍR,37,31,Jovan Kukobat;Kári Tómas Hauksson;Leó Snær Pétursson;Haukur Ingi Hauksson;Aron Dagur Pálsson;Hjörtur Ingi Halldórsson;Ágúst Guðmundsson;Tómas Sigurðarson;Róbert Örn Karlsson;Styrmir Máni Arnarsson;Sigurður Jefferson Guarino;Benedikt Þorsteinsson;Júlíus Flosason;Andri Þór Helgason;Kristófer Stefánsson;Örn Alexandersson,Ólafur Rafn Gíslason;Patrekur Smári Arnarsson;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Alexander Ásgrímsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Sigurvin Jarl Ármannsson;Marteinn Sverrir Bjarnason
2025,2024-10-24T19:30:00Z,Stjarnan,Afturelding,29,36,Jóhannes Björgvin;Rytis Kazakevicius;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Adam Thorstensen;Ísak Logi Einarsson;Starri Friðriksson;Sigurður Jónsson;Pétur Árni Hauksson;Jóel Bernburg;Hans Jörgen Ólafsson;Jón Ásgeir Eyjólfsson;Daníel Karl Gunnarsson;Benedikt Marinó Herdísarson;Sigurður Dan Óskarsson,Brynjar Vignir Sigurjónsson;Þorvaldur Tryggvason;Harri Halldórsson;Ævar Smári Gunnarsson;Árni Bragi Eyjólfsson;Sigurjón Bragi Atlason;Daníel Bæring Grétarsson;Einar Baldvin Baldvinsson;Stefán Magni Hjartarson;Haukur Guðmundsson;Birgir Steinn Jónsson;Blær Hinriksson;Sveinur Olafsson;Aron Valur Gunnlaugsson;Hallur Arason;Ihor Kopyshynskyi
2025,2024-10-24T19:30:00Z,Fjölnir,Grótta,31,28,Viktor Berg Grétarsson;Óðinn Freyr Heiðmarsson;Gísli Rúnar Jóhannsson;Aðalsteinn Örn Aðalsteinsson;Brynjar Óli Kristjánsson;Tómas Bragi Lorriaux Starrason;Bergur Bjartmarsson;Sigurjón Ágúst Sveinsson;Victor Máni Matthíasson;Sigurður Ingiberg Ólafsson;Björgvin Páll Rúnarsson;Haraldur Björn Hjörleifsson;Óli Fannar Pedersen;Gunnar Steinn Jónsson;Aron Breki Oddnýjarson;Alex Máni Oddnýjarson,Gunnar Hrafn Pálsson;Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Hafsteinn Óli Berg Ramos Rocha;Elvar Otri Hjálmarsson;Hannes Pétur Hauksson;Ari Pétur Eiríksson;Ágúst Ingi Óskarsson;Kári Kvaran;Atli Steinn Arnarson;Sæþór Atlason;Magnús Gunnar Karlsson;Kári Benediktsson;Jón Ómar Gíslason;Hannes Grimm;Gunnar Dan Hlynsson
2025,2024-10-25T18:00:00Z,Fram,Valur,31,31,Arnór Máni Daðason;Sigurður Bjarki Jónsson;Magnús Öder Einarsson;Marel Baldvinsson;Theodór Sigurðsson;Eiður Rafn Valsson;Breki Hrafn Árnason;Daníel Stefán Reynisson;Þorsteinn Gauti Hjálmarsson;Dagur Fannar Möller;Reynir Þór Stefánsson;Arnar Snær Magnússon;Erlendur Guðmundsson;Max Emil Stenlund;Bjartur Már Guðmundsson;Ívar Logi Styrmisson,Björgvin Páll Gústavsson;Bjarni í Selvindi;Agnar Smári Jónsson;Viktor Sigurðsson;Úlfar Páll Monsi Þórðarson;Daníel Örn Guðmundsson;Ísak Gústafsson;Dagur Leó Fannarsson;Miodrag Corsovic;Róbert Aron Hostert;Magnús Óli Magnússon;Allan Norðberg;Arnar Þór Fylkisson;Alexander Petersson;Kristófer Máni Jónasson;Andri Finnsson
2025,2024-10-26T15:00:00Z,ÍBV,KA,36,31,Hinrik Hugi Heiðarsson;Jason Stefánsson;Dagur Arnarsson;Gauti Gunnarsson;Andri Erlingsson;Adam Smári Sigfússon;Daniel Esteves Vieira;Gabríel Martinez Róbertsson;Pavel Miskevich;Petar Jokanovic;Sveinn José Rivera;Nökkvi Snær Óðinsson;Róbert Sigurðarson;Kári Kristján Kristjánsson;Elís Þór Aðalsteinsson;Marino Gabrieri,Patrekur Stefánsson;Daði Jónsson;Arnór Ísak Haddsson;Magnús Dagur Jónatansson;Nicolai Horntvedt Kristensen;Bjarni Ófeigur Valdimarsson;Logi Gautason;Jens Bragi Bergþórsson;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Kamil Pedryc;Jóhann Geir Sævarsson;Ott Varik
2025,2024-10-31T18:00:00Z,ÍR,ÍBV,31,41,Ólafur Rafn Gíslason;Patrekur Smári Arnarsson;Bjarki Steinn Þórisson;Baldur Fritz Bjarnason;Bernard Kristján Owusu Darkoh;Bergþór Róbertsson;Eyþór Ari Waage;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Róbert Snær Örvarsson;Jökull Blöndal Björnsson;Arnór Freyr Stefánsson;Egill Skorri Vigfússon;Sigurvin Jarl Ármannsson;Marteinn Sverrir Bjarnason,Elís Þór Aðalsteinsson;Dagur Arnarsson;Gauti Gunnarsson;Andri Erlingsson;Adam Smári Sigfússon;Kristófer Ísak Bárðarson;Daniel Esteves Vieira;Gabríel Martinez Róbertsson;Pavel Miskevich;Helgi Þór Adolfsson;Sveinn José Rivera;Nökkvi Snær Óðinsson;Sigtryggur Daði Rúnarsson;Róbert Sigurðarson;Kári Kristján Kristjánsson;Marino Gabrieri
